dataset: C
instance: VA
+-----------+
2D Packing Heuristic in Truck P074553405
Min2DVol: 26.64 [m2]
Stack 0 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 1 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 2 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 3 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 4 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 5 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 6 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 7 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 8 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 9 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 10 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 11 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 12 with items: ['0091017300_27022023036486', '0091017300_27022023036486']
Stack 13 with items: ['0091017300_27022023010990', '0091017300_27022023010990']
Stack 14 with items: ['0091017300_27022023010990', '0091017300_27022023010990']
Heuristic packed all stacks
