dataset: C
instance: MA2
+-----------+
2D Packing Heuristic in Truck P094340903
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016200_28022023032133', '0090016200_28022023032133', '0090016200_28022023032133']
Stack 1 with items: ['0090016200_28022023032133', '0090016200_28022023032133', '0090016200_28022023032133']
Stack 2 with items: ['0090016200_28022023018179', '0090016200_28022023018179', '0090016200_28022023018179']
Stack 3 with items: ['0090016200_28022023018179', '0090016200_28022023018179', '0090016200_28022023018179']
Stack 4 with items: ['0090016200_28022023018179', '0090016200_28022023018179', '0090016200_28022023018179']
Stack 5 with items: ['0090016200_28022023018179', '0090016200_28022023018179', '0090016200_28022023018179']
Stack 6 with items: ['0090016200_28022023018179', '0090016200_28022023018179', '0090016200_28022023018179']
Stack 7 with items: ['0090016200_28022023018179', '0090016200_28022023016493', '0090016200_28022023018179']
Stack 8 with items: ['0090016200_28022023016493', '0090016200_28022023016493', '0090016200_28022023016493']
Stack 9 with items: ['0090016200_28022023016493', '0090016200_28022023016493', '0090016200_28022023016493']
Stack 10 with items: ['0090016200_28022023016493', '0090016200_28022023016493', '0090016200_28022023016493']
Stack 11 with items: ['0090016200_28022023016493', '0090016200_28022023016493', '0090016200_28022023016493']
Stack 12 with items: ['0090016200_28022023014132', '0090016200_28022023014132', '0090016200_28022023014132']
Stack 13 with items: ['0090016200_28022023014132', '0090016200_28022023014132', '0090016200_28022023014132']
Stack 14 with items: ['0090016200_28022023014132', '0090016200_28022023014132', '0090016200_28022023014132']
Stack 15 with items: ['0090016200_28022023014132', '0090016200_28022023014132', '0090016200_28022023014132']
Stack 16 with items: ['0090016200_28022023014132', '0090016200_28022023014132', '0090016200_28022023014132']
Stack 17 with items: ['0090016200_28022023014132', '0090016200_28022023004230', '0090016200_28022023004230']
Stack 18 with items: ['0090016200_28022023013604', '0090016200_28022023013604', '0090016200_28022023013604']
Stack 19 with items: ['0090016200_28022023013604', '0090016200_28022023013604', '0090016200_28022023013604']
Stack 20 with items: ['0090016200_28022023004230', '0090016200_28022023004230', '0090016200_28022023004230']
Stack 21 with items: ['0090016200_28022023004230', '0090016200_28022023004230', '0090016200_28022023004230']
Stack 22 with items: ['0090016200_28022023004230', '0090016200_28022023004230', '0090016200_28022023004230']
Stack 23 with items: ['0090016200_28022023004230', '0090016200_28022023004230', '0090016200_28022023004230']
Stack 24 with items: ['0090016200_28022023004230', '0090016200_28022023004230', '0090016200_28022023004230']
Stack 25 with items: ['0090016200_28022023004230']
Heuristic packed all stacks
