dataset: B
instance: FL
+-----------+
2D Packing Heuristic in Truck P319070701
Min2DVol: 32.06400000000001 [m2]
Stack 0 with items: ['0090015100_26102022003272', '0090015100_26102022003272']
Stack 1 with items: ['0090015100_26102022003272', '0090015100_26102022003272']
Stack 2 with items: ['0090015100_26102022003272', '0090015100_26102022003272']
Stack 3 with items: ['0090015100_26102022007915', '0090015100_26102022007915']
Stack 4 with items: ['0090015100_26102022007915', '0090015100_26102022007915']
Stack 5 with items: ['0090015100_26102022005319', '0090015100_26102022004575']
Stack 6 with items: ['0090015100_26102022004575', '0090015100_26102022004575']
Stack 7 with items: ['0090015100_26102022004575', '0090015100_26102022004575']
Stack 8 with items: ['0090015100_26102022004575', '0090015100_26102022004575']
Stack 9 with items: ['0090015100_26102022004575', '0090015100_26102022004575']
Stack 10 with items: ['0090015100_26102022004575', '0090015100_26102022004575']
Stack 11 with items: ['0090015100_26102022004447', '0090015100_26102022004132']
Stack 12 with items: ['0090015100_26102022004132', '0090015100_26102022004132']
Stack 13 with items: ['0090015100_26102022003576', '0090015100_26102022003576']
Stack 14 with items: ['0090015100_26102022003576', '0090015100_26102022003576']
Stack 15 with items: ['0090015100_26102022003519', '0090015100_26102022003519']
Heuristic packed all stacks
