dataset: C
instance: BY2
+-----------+
2D Packing Heuristic in Truck P104215303
Min2DVol: 31.20000000000003 [m2]
Stack 0 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 1 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 2 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 3 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 4 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 5 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 6 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 7 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 8 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 9 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 10 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 11 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 12 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 13 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 14 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 15 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 16 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 17 with items: ['0090016900_28022023034589', '0090016900_28022023025498', '0090016900_28022023034589']
Stack 18 with items: ['0090016900_28022023025498', '0090016900_28022023025498', '0090016900_28022023025498']
Stack 19 with items: ['0090016900_28022023025498', '0090016900_28022023016440', '0090016900_28022023016440']
Stack 20 with items: ['0090016900_28022023016440', '0090016900_28022023016440', '0090016900_28022023016440']
Stack 21 with items: ['0090016900_28022023016440', '0090016900_28022023016440', '0090016900_28022023016440']
Stack 22 with items: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 23 with items: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 24 with items: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 25 with items: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 26 with items: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 27 with items: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 28 with items: ['0090016900_28022023015790', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 29 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 30 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 31 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 32 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 33 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 34 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 35 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 36 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 37 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 38 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
