dataset: B
instance: SA2
+-----------+
2D Packing Heuristic in Truck P318234401
Min2DVol: 33.599999999999994 [m2]
Stack 0 with items: ['0090017100_26102022015823', '0090017100_26102022015802', '0090017100_26102022015802']
Stack 1 with items: ['0090017100_26102022015802', '0090017100_26102022014135', '0090017100_26102022015802']
Stack 2 with items: ['0090017100_26102022014135', '0090017100_26102022014135', '0090017100_26102022014135']
Stack 3 with items: ['0090017100_26102022014135', '0090017100_26102022014135', '0090017100_26102022014135']
Stack 4 with items: ['0090017100_26102022014135', '0090017100_26102022014135', '0090017100_26102022014135']
Stack 5 with items: ['0090017100_26102022014135', '0090017100_26102022014135', '0090017100_26102022014135']
Stack 6 with items: ['0090017100_26102022014135', '0090017100_26102022014135', '0090017100_26102022014135']
Stack 7 with items: ['0090017100_26102022014135', '0090017100_26102022014135', '0090017100_26102022014135']
Stack 8 with items: ['0090017100_26102022011346', '0090017100_26102022011346', '0090017100_26102022011346']
Stack 9 with items: ['0090017100_26102022011346', '0090017100_26102022011295', '0090017100_26102022010802']
Stack 10 with items: ['0090017100_26102022009218', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 11 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 12 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 13 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 14 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 15 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 16 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 17 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 18 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 19 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 20 with items: ['0090017100_26102022007352', '0090017100_26102022007352', '0090017100_26102022007352']
Stack 21 with items: ['0090017100_26102022007352', '0090017100_26102022007067', '0090017100_26102022007067']
Stack 22 with items: ['0090017100_26102022007067', '0090017100_26102022006664', '0090017100_26102022007067']
Stack 23 with items: ['0090017100_26102022006664', '0090017100_26102022005350', '0090017100_26102022006664']
Stack 24 with items: ['0090017100_26102022005350', '0090017100_26102022002017', '0090017100_26102022005350']
Stack 25 with items: ['0090017100_26102022002017', '0090017100_26102022002017', '0090017100_26102022002017']
Stack 26 with items: ['0090017100_26102022002017', '0090017100_26102022002017', '0090017100_26102022002017']
Stack 27 with items: ['0090017100_26102022002017', '0090017100_26102022002017', '0090017100_26102022002017']
Stacks not packed:
Stack 8 missing: ['0090017100_26102022011346', '0090017100_26102022011346', '0090017100_26102022011346']
Stack 23 missing: ['0090017100_26102022006664', '0090017100_26102022005350', '0090017100_26102022006664']
