dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P189051553
Min2DVol: 32.232240000000004 [m2]
Stack 0 with items: ['0090017100_08062023028813']
Stack 1 with items: ['0090017100_08062023010616', '0090017100_08062023006614', '0090017100_08062023024662']
Stack 2 with items: ['0090017100_08062023024996', '0090017100_08062023027782']
Stack 3 with items: ['0090017100_08062023028813', '0090017100_08062023028813']
Stack 4 with items: ['0090017100_08062023025864', '0090017100_08062023025864']
Stack 5 with items: ['0090017100_08062023025864', '0090017100_08062023022764']
Stack 6 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 7 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 8 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 9 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 10 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 11 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 12 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 13 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 14 with items: ['0090017100_08062023022764', '0090017100_08062023022764']
Stack 15 with items: ['0090017100_08062023022764', '0090017100_08062023014723']
Heuristic packed all stacks
