dataset: B
instance: TR
+-----------+
2D Packing Heuristic in Truck P322278201
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017000_26102022009205', '0090017000_26102022009205', '0090017000_26102022009205']
Stack 1 with items: ['0090017000_26102022009205', '0090017000_26102022009205', '0090017000_26102022009205']
Stack 2 with items: ['0090017000_26102022009029', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 3 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 4 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 5 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 6 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 7 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 8 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 9 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 10 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 11 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 12 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 13 with items: ['0090017000_26102022007927', '0090017000_26102022007927', '0090017000_26102022007927']
Stack 14 with items: ['0090017000_26102022007927', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 15 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 16 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 17 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 18 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 19 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 20 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 21 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 22 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 23 with items: ['0090017000_26102022004346', '0090017000_26102022004346', '0090017000_26102022004346']
Stack 24 with items: ['0090017000_26102022002073', '0090017000_26102022000135', '0090017000_26102022000135']
Stack 25 with items: ['0090017000_26102022000135', '0090017000_26102022000135', '0090017000_26102022000135']
Heuristic packed all stacks
