dataset: X
instance: BY2
+-----------+
2D Packing Heuristic in Truck P184334505
Min2DVol: 23.999999999999993 [m2]
Stack 0 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 1 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 2 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 3 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 4 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 5 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 6 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 7 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 8 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 9 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 10 with items: ['0090016900_08062023025793', '0090016900_08062023025793', '0090016900_08062023025793']
Stack 11 with items: ['0090016900_08062023016997', '0090016900_08062023016997', '0090016900_08062023016997']
Stack 12 with items: ['0090016900_08062023016997', '0090016900_08062023016997', '0090016900_08062023016997']
Stack 13 with items: ['0090016900_08062023016997', '0090016900_08062023016997', '0090016900_08062023016997']
Stack 14 with items: ['0090016900_08062023012766', '0090016900_08062023012766', '0090016900_08062023012766']
Stack 15 with items: ['0090016900_08062023012766', '0090016900_08062023012766', '0090016900_08062023012766']
Stack 16 with items: ['0090016900_08062023012766', '0090016900_08062023009485', '0090016900_08062023012766']
Stack 17 with items: ['0090016900_08062023009485', '0090016900_08062023009485', '0090016900_08062023009485']
Stack 18 with items: ['0090016900_08062023009485', '0090016900_08062023009485', '0090016900_08062023009485']
Stack 19 with items: ['0090016900_08062023009485', '0090016900_08062023009485']
Heuristic packed all stacks
