dataset: X
instance: BY
+-----------+
2D Packing Heuristic in Truck P209219401
Min2DVol: 26.39999999999999 [m2]
Stack 0 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 1 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 2 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 3 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 4 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 5 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 6 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 7 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 8 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 9 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 10 with items: ['0090016900_08062023014962', '0090016900_08062023014962', '0090016900_08062023014962']
Stack 11 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 12 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 13 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 14 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 15 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 16 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 17 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 18 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 19 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 20 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Stack 21 with items: ['0090016900_08062023004595', '0090016900_08062023004595', '0090016900_08062023004595']
Heuristic packed all stacks
