dataset: X
instance: CI
+-----------+
2D Packing Heuristic in Truck P171883701
Min2DVol: 31.93806000000001 [m2]
Stack 0 with items: ['0090016800_08062023050016', '0090016800_08062023050016', '0090016800_08062023050016']
Stack 1 with items: ['0090016800_08062023050016', '0090016800_08062023050016', '0090016800_08062023050016']
Stack 2 with items: ['0090016800_08062023050016', '0090016800_08062023050016', '0090016800_08062023050016']
Stack 3 with items: ['0090016800_08062023050016', '0090016800_08062023050016', '0090016800_08062023050016']
Stack 4 with items: ['0090016800_08062023050016', '0090016800_08062023050016', '0090016800_08062023050016']
Stack 5 with items: ['0090016800_08062023050016', '0090016800_08062023050016', '0090016800_08062023050016']
Stack 6 with items: ['0090016800_08062023042681', '0090016800_08062023042681', '0090016800_08062023042681']
Stack 7 with items: ['0090016800_08062023024344', '0090016800_08062023024201', '0090016800_08062023024201']
Stack 8 with items: ['0090016800_08062023020475', '0090016800_08062023020475', '0090016800_08062023020475']
Stack 9 with items: ['0090016800_08062023020475', '0090016800_08062023014958', '0090016800_08062023014958']
Stack 10 with items: ['0090016800_08062023004009', '0090016800_08062023004009', '0090016800_08062023004009']
Stack 11 with items: ['0090016800_08062023004009', '0090016800_08062023004009', '0090016800_08062023004009']
Stack 12 with items: ['0090016800_08062023004009', '0090016800_08062023004009', '0090016800_08062023004009']
Stack 13 with items: ['0090016800_08062023004009', '0090016800_08062023004009', '0090016800_08062023004009']
Stack 14 with items: ['0090016800_08062023004009', '0090016800_08062023004009', '0090016800_08062023004009']
Stack 15 with items: ['0090016800_08062023004009', '0090016800_08062023004009', '0090016800_08062023004009']
Stack 16 with items: ['0090016800_08062023021551', '0090016800_08062023020353', '0090016800_08062023021551']
Stack 17 with items: ['0090016800_08062023014840', '0090016800_08062023014840', '0090016800_08062023014840']
Stack 18 with items: ['0090016800_08062023024869', '0090016800_08062023024869', '0090016800_08062023024869']
Stack 19 with items: ['0090016800_08062023014840', '0090016800_08062023021551', '0090016800_08062023021551']
Stack 20 with items: ['0090016800_08062023021551', '0090016800_08062023014840', '0090016800_08062023021551']
Stack 21 with items: ['0090016800_08062023024869', '0090016800_08062023022091', '0090016800_08062023024869']
Stack 22 with items: ['0090016800_08062023032150', '0090016800_08062023032150']
Stacks not packed:
Stack 9 missing: ['0090016800_08062023020475', '0090016800_08062023014958', '0090016800_08062023014958']
