dataset: X
instance: MA4
+-----------+
2D Packing Heuristic in Truck P185357103
Min2DVol: 19.8606 [m2]
Stack 0 with items: ['0090016200_14062023032841', '0090016200_14062023030119']
Stack 1 with items: ['0090016200_14062023025680', '0090016200_14062023024882']
Stack 2 with items: ['0090016200_14062023018468', '0090016200_14062023017034']
Stack 3 with items: ['0090016200_14062023014814', '0090016200_14062023014814']
Stack 4 with items: ['0090016200_14062023014814', '0090016200_14062023004953']
Stack 5 with items: ['0090016200_14062023004953', '0090016200_14062023004953']
Stack 6 with items: ['0090016200_14062023004953', '0090016200_14062023004953']
Stack 7 with items: ['0090016200_14062023004953', '0090016200_14062023001452']
Stack 8 with items: ['0090016200_14062023000095', '0090016200_14062023000095']
Stack 9 with items: ['0090016200_14062023000095']
Stack 10 with items: ['0090016200_14062023014187', '0090016200_14062023014187', '0090016200_14062023014187']
Stack 11 with items: ['0090016200_14062023003825', '0090016200_14062023003825', '0090016200_14062023006405']
Stack 12 with items: ['0090016200_14062023003825', '0090016200_14062023003825', '0090016200_14062023003825']
Stack 13 with items: ['0090016200_14062023027871', '0090016200_14062023027871', '0090016200_14062023027871']
Stack 14 with items: ['0090016200_14062023006405', '0090016200_14062023006405', '0090016200_14062023006405']
Stack 15 with items: ['0090016200_14062023014187', '0090016200_14062023014187', '0090016200_14062023014187']
Stack 16 with items: ['0090016200_14062023006405', '0090016200_14062023006405', '0090016200_14062023006405']
Stack 17 with items: ['0090016200_14062023006405', '0090016200_14062023006405', '0090016200_14062023006405']
Stack 18 with items: ['0090016200_14062023014187', '0090016200_14062023014187', '0090016200_14062023014187']
Stack 19 with items: ['0090016200_14062023003825', '0090016200_14062023003825', '0090016200_14062023027871']
Stack 20 with items: ['0090016200_14062023014187', '0090016200_14062023014187', '0090016200_14062023014187']
Stack 21 with items: ['0090016200_14062023027871', '0090016200_14062023027871', '0090016200_14062023027871']
Stack 22 with items: ['0090016200_14062023003825', '0090016200_14062023003825', '0090016200_14062023003825']
Stack 23 with items: ['0090016200_14062023027871', '0090016200_14062023027871', '0090016200_14062023027871']
Stack 24 with items: ['0090016200_14062023014187', '0090016200_14062023014187', '0090016200_14062023014187']
Stack 25 with items: ['0090016200_14062023014187', '0090016200_14062023014187', '0090016200_14062023014187']
Heuristic packed all stacks
