dataset: B
instance: BY2
+-----------+
2D Packing Heuristic in Truck P326161903
Min2DVol: 31.920000000000005 [m2]
Stack 0 with items: ['0090016900_26102022010040', '0090016900_26102022010040', '0090016900_26102022010040']
Stack 1 with items: ['0090016900_26102022010040', '0090016900_26102022010040', '0090016900_26102022010040']
Stack 2 with items: ['0090016900_26102022010040', '0090016900_26102022010040', '0090016900_26102022010040']
Stack 3 with items: ['0090016900_26102022010040', '0090016900_26102022010040', '0090016900_26102022010040']
Stack 4 with items: ['0090016900_26102022010040', '0090016900_26102022010040', '0090016900_26102022010040']
Stack 5 with items: ['0090016900_26102022010040', '0090016900_26102022010040', '0090016900_26102022010040']
Stack 6 with items: ['0090016900_26102022010040', '0090016900_26102022004406', '0090016900_26102022004406']
Stack 7 with items: ['0090016900_26102022004406', '0090016900_26102022004406', '0090016900_26102022004406']
Stack 8 with items: ['0090016900_26102022004406', '0090016900_26102022004406', '0090016900_26102022004406']
Stack 9 with items: ['0090016900_26102022004406', '0090016900_26102022001353', '0090016900_26102022001353']
Stack 10 with items: ['0090016900_26102022001353', '0090016900_26102022001353', '0090016900_26102022001353']
Stack 11 with items: ['0090016900_26102022001353', '0090016900_26102022001353', '0090016900_26102022001353']
Stack 12 with items: ['0090016900_26102022001353', '0090016900_26102022001353', '0090016900_26102022001353']
Stack 13 with items: ['0090016900_26102022001353', '0090016900_26102022001353', '0090016900_26102022001353']
Heuristic packed all stacks
