dataset: X
instance: MA
+-----------+
2D Packing Heuristic in Truck P172340901
Min2DVol: 16.799999999999997 [m2]
Stack 0 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 1 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 2 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 3 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 4 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 5 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 6 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 7 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 8 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 9 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 10 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 11 with items: ['0090016200_08062023008590', '0090016200_08062023008590', '0090016200_08062023008590']
Stack 12 with items: ['0090016200_08062023008590', '0090016200_08062023002208', '0090016200_08062023000100']
Stack 13 with items: ['0090016200_08062023000100', '0090016200_08062023000100', '0090016200_08062023000100']
Heuristic packed all stacks
