dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P096056111
Min2DVol: 31.323434999999986 [m2]
Stack 0 with items: ['0090017100_28022023012859', '0090017100_28022023001201', '0090017100_28022023004645', '0090017100_28022023001201']
Stack 1 with items: ['0090017100_28022023004298', '0090017100_28022023001201', '0090017100_28022023009652']
Stack 2 with items: ['0090017100_28022023020154', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 3 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 4 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 5 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 6 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 7 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 8 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 9 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 10 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 11 with items: ['0090017100_28022023019418', '0090017100_28022023019418', '0090017100_28022023019418']
Stack 12 with items: ['0090017100_28022023019418', '0090017100_28022023012610', '0090017100_28022023019418']
Stack 13 with items: ['0090017100_28022023012610', '0090017100_28022023012610', '0090017100_28022023012610']
Stack 14 with items: ['0090017100_28022023012610', '0090017100_28022023012610', '0090017100_28022023012610']
Stack 15 with items: ['0090017100_28022023012610', '0090017100_28022023003115', '0090017100_28022023003115']
Stack 16 with items: ['0090017100_28022023003115', '0090017100_28022023003115', '0090017100_28022023003115']
Stack 17 with items: ['0090017100_28022023003115', '0090017100_28022023003115', '0090017100_28022023003115']
Stack 18 with items: ['0090017100_28022023019906', '0090017100_28022023019906', '0090017100_28022023019906']
Stack 19 with items: ['0090017100_28022023019906', '0090017100_28022023019906', '0090017100_28022023019906']
Stack 20 with items: ['0090017100_28022023019906', '0090017100_28022023015932', '0090017100_28022023015932']
Stack 21 with items: ['0090017100_28022023023512', '0090017100_28022023023512', '0090017100_28022023023512']
Stack 22 with items: ['0090017100_28022023016565', '0090017100_28022023016565', '0090017100_28022023023512']
Stack 23 with items: ['0090017100_28022023028544', '0090017100_28022023016565']
Stack 24 with items: ['0090017100_28022023010154', '0090017100_28022023010154', '0090017100_28022023016565']
Stack 25 with items: ['0090017100_28022023016565', '0090017100_28022023016565', '0090017100_28022023016565']
Heuristic packed all stacks
