dataset: C
instance: MT
+-----------+
2D Packing Heuristic in Truck P094501801
Min2DVol: 25.199999999999992 [m2]
Stack 0 with items: ['0091017700_27022023006935', '0091017700_27022023006730', '0091017700_27022023006730']
Stack 1 with items: ['0091017700_27022023006730', '0091017700_27022023006730', '0091017700_27022023006730']
Stack 2 with items: ['0091017700_27022023006730', '0091017700_27022023005681', '0091017700_27022023005681']
Stack 3 with items: ['0091017700_27022023005681', '0091017700_27022023005681', '0091017700_27022023005681']
Stack 4 with items: ['0091017700_27022023005681', '0091017700_27022023005681', '0091017700_27022023005681']
Stack 5 with items: ['0091017700_27022023005681', '0091017700_27022023005681', '0091017700_27022023005681']
Stack 6 with items: ['0091017700_27022023005681', '0091017700_27022023005681', '0091017700_27022023005681']
Stack 7 with items: ['0091017700_27022023005681', '0091017700_27022023004741', '0091017700_27022023004741']
Stack 8 with items: ['0091017700_27022023004741', '0091017700_27022023004741', '0091017700_27022023004741']
Stack 9 with items: ['0091017700_27022023004741', '0091017700_27022023004741', '0091017700_27022023004741']
Stack 10 with items: ['0091017700_27022023002386', '0091017700_27022023002386', '0091017700_27022023002386']
Stack 11 with items: ['0091017700_27022023002386', '0091017700_27022023002386', '0091017700_27022023002386']
Stack 12 with items: ['0091017700_27022023002363', '0091017700_27022023002363', '0091017700_27022023002363']
Stack 13 with items: ['0091017700_27022023002363', '0091017700_27022023002363', '0091017700_27022023002363']
Stack 14 with items: ['0091017700_27022023002363', '0091017700_27022023002363', '0091017700_27022023002363']
Stack 15 with items: ['0091017700_27022023002363', '0091017700_27022023002363', '0091017700_27022023002363']
Stack 16 with items: ['0091017700_27022023002363', '0091017700_27022023002363', '0091017700_27022023002363']
Stack 17 with items: ['0091017700_27022023002363', '0091017700_27022023001457', '0091017700_27022023001457']
Stack 18 with items: ['0091017700_27022023001354', '0091017700_27022023001220', '0091017700_27022023001354']
Stack 19 with items: ['0091017700_27022023001220', '0091017700_27022023000827', '0091017700_27022023000440']
Stack 20 with items: ['0091017700_27022023000440', '0091017700_27022023000440']
Heuristic packed all stacks
