dataset: X
instance: AS2
+-----------+
2D Packing Heuristic in Truck P212730801
Min2DVol: 35.88 [m2]
Stack 0 with items: ['0090018000_08062023004230', '0090018000_08062023004230', '0090018000_08062023004230']
Stack 1 with items: ['0090018000_08062023004230', '0090018000_08062023000370', '0090018000_08062023004230']
Stack 2 with items: ['0090018000_08062023004102', '0090018000_08062023004102', '0090018000_08062023004102']
Stack 3 with items: ['0090018000_08062023004102', '0090018000_08062023004102', '0090018000_08062023014208']
Stack 4 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 5 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 6 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 7 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 8 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 9 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 10 with items: ['0090018000_08062023008530', '0090018000_08062023008530']
Stack 11 with items: ['0090018000_08062023004386', '0090018000_08062023004386']
Stack 12 with items: ['0090018000_08062023004386', '0090018000_08062023004386']
Stack 13 with items: ['0090018000_08062023004386', '0090018000_08062023004386']
Stack 14 with items: ['0090018000_08062023004386', '0090018000_08062023004386']
Stacks not packed:
Stack 12 missing: ['0090018000_08062023004386', '0090018000_08062023004386']
Stack 13 missing: ['0090018000_08062023004386', '0090018000_08062023004386']
Stack 14 missing: ['0090018000_08062023004386', '0090018000_08062023004386']
