dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P208442507
Min2DVol: 30.71999999999999 [m2]
Stack 0 with items: ['0090016800_08062023032597', '0090016800_08062023032597', '0090016800_08062023032597']
Stack 1 with items: ['0090016800_08062023010200', '0090016800_08062023010200', '0090016800_08062023020561']
Stack 2 with items: ['0090016800_08062023010200', '0090016800_08062023020561', '0090016800_08062023020561']
Stack 3 with items: ['0090016800_08062023032597', '0090016800_08062023032597', '0090016800_08062023032597']
Stack 4 with items: ['0090016800_08062023016826', '0090016800_08062023016826', '0090016800_08062023016826']
Stack 5 with items: ['0090016800_08062023016826', '0090016800_08062023016826', '0090016800_08062023016826']
Stack 6 with items: ['0090016800_08062023016826', '0090016800_08062023016826', '0090016800_08062023016826']
Stack 7 with items: ['0090016800_08062023016826', '0090016800_08062023016826', '0090016800_08062023016826']
Stack 8 with items: ['0090016800_08062023016816', '0090016800_08062023016816', '0090016800_08062023016816']
Stack 9 with items: ['0090016800_08062023016816', '0090016800_08062023016816', '0090016800_08062023016816']
Stack 10 with items: ['0090016800_08062023016816', '0090016800_08062023016816', '0090016800_08062023016816']
Stack 11 with items: ['0090016800_08062023016816', '0090016800_08062023016816', '0090016800_08062023016816']
Heuristic packed all stacks
