dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P229055903
Min2DVol: 30.728000000000005 [m2]
Stack 0 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 1 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 2 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 3 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 4 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 5 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 6 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 7 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 8 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 9 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 10 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 11 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 12 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 13 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 14 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Stack 15 with items: ['0090017100_03072022006834', '0090017100_03072022006834', '0090017100_03072022006834']
Heuristic packed all stacks
