dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P207066805
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0090016900_14062023011654']
Stack 1 with items: ['0090016900_14062023011654']
Stack 2 with items: ['0090016900_14062023011654']
Stack 3 with items: ['0090016900_14062023044872', '0090016900_14062023044872', '0090016900_14062023044872']
Stack 4 with items: ['0090016900_14062023044872', '0090016900_14062023044872', '0090016900_14062023044872']
Stack 5 with items: ['0090016900_14062023044872', '0090016900_14062023044872', '0090016900_14062023044872']
Stack 6 with items: ['0090016900_14062023044872', '0090016900_14062023044872', '0090016900_14062023044872']
Stack 7 with items: ['0090016900_14062023044872', '0090016900_14062023044872', '0090016900_14062023044872']
Stack 8 with items: ['0090016900_14062023044872', '0090016900_14062023044872', '0090016900_14062023044872']
Stack 9 with items: ['0090016900_14062023040317', '0090016900_14062023040317', '0090016900_14062023040317']
Stack 10 with items: ['0090016900_14062023037971', '0090016900_14062023037971', '0090016900_14062023037971']
Stack 11 with items: ['0090016900_14062023035433', '0090016900_14062023035433', '0090016900_14062023035433']
Stack 12 with items: ['0090016900_14062023035433', '0090016900_14062023035433', '0090016900_14062023035433']
Stack 13 with items: ['0090016900_14062023035433', '0090016900_14062023035433', '0090016900_14062023035433']
Stack 14 with items: ['0090016900_14062023015869', '0090016900_14062023015869', '0090016900_14062023015869']
Stack 15 with items: ['0090016900_14062023015869', '0090016900_14062023015869', '0090016900_14062023015869']
Stack 16 with items: ['0090016900_14062023015869', '0090016900_14062023015869', '0090016900_14062023015869']
Stack 17 with items: ['0090016900_14062023015869', '0090016900_14062023015869', '0090016900_14062023015869']
Stack 18 with items: ['0090016900_14062023015869', '0090016900_14062023015869', '0090016900_14062023015869']
Stack 19 with items: ['0090016900_14062023015869', '0090016900_14062023015869', '0090016900_14062023015869']
Stack 20 with items: ['0090016900_14062023015787', '0090016900_14062023015787', '0090016900_14062023015787']
Stack 21 with items: ['0090016900_14062023015787', '0090016900_14062023015787', '0090016900_14062023015787']
Stack 22 with items: ['0090016900_14062023015787', '0090016900_14062023015787', '0090016900_14062023015787']
Stack 23 with items: ['0090016900_14062023002445', '0090016900_14062023002445', '0090016900_14062023002445']
Stack 24 with items: ['0090016900_14062023002445', '0090016900_14062023002445', '0090016900_14062023002445']
Stack 25 with items: ['0090016900_14062023002445', '0090016900_14062023002445', '0090016900_14062023002445']
Heuristic packed all stacks
