dataset: B
instance: SA
+-----------+
2D Packing Heuristic in Truck P325055001
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 1 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 2 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 3 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 4 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 5 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 6 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 7 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 8 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 9 with items: ['0090017100_26102022009811', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 10 with items: ['0090017100_26102022009159', '0090017100_26102022009811', '0090017100_26102022009811']
Stack 11 with items: ['0090017100_26102022009159', '0090017100_26102022009159', '0090017100_26102022009159']
Stack 12 with items: ['0090017100_26102022009159', '0090017100_26102022009159', '0090017100_26102022009159']
Stack 13 with items: ['0090017100_26102022009159', '0090017100_26102022009159', '0090017100_26102022009159']
Stack 14 with items: ['0090017100_26102022009159', '0090017100_26102022009159', '0090017100_26102022009159']
Stack 15 with items: ['0090017100_26102022009159', '0090017100_26102022009159', '0090017100_26102022009159']
Heuristic packed all stacks
