dataset: C
instance: RM
+-----------+
2D Packing Heuristic in Truck P068395103
Min2DVol: 30.756120000000028 [m2]
Stack 0 with items: ['0090038200_27022023023125', '0090038200_27022023010098', '0090038200_27022023015361', '0090038200_27022023008037']
Stack 1 with items: ['0090038200_27022023000915', '0090038200_27022023006981', '0090038200_27022023012432']
Stack 2 with items: ['0090038200_27022023024085', '0090038200_27022023017354', '0090038200_27022023012694']
Stack 3 with items: ['0090038200_27022023003810', '0090038200_27022023002151']
Stack 4 with items: ['0090038200_27022023021011', '0090038200_27022023021011', '0090038200_27022023021011']
Stack 5 with items: ['0090038200_27022023001590', '0090038200_27022023009145', '0090038200_27022023009145']
Stack 6 with items: ['0090038200_27022023001590', '0090038200_27022023002571', '0090038200_27022023002571']
Stack 7 with items: ['0090038200_27022023001590', '0090038200_27022023001590', '0090038200_27022023021011']
Stack 8 with items: ['0090038200_27022023022915', '0090038200_27022023022915', '0090038200_27022023022915']
Stack 9 with items: ['0090038200_27022023012995', '0090038200_27022023004096', '0090038200_27022023012995']
Stack 10 with items: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 11 with items: ['0090038200_27022023022915', '0090038200_27022023022915', '0090038200_27022023022915']
Stack 12 with items: ['0090038200_27022023022915', '0090038200_27022023022915', '0090038200_27022023022915']
Stack 13 with items: ['0090038200_27022023016439', '0090038200_27022023016439', '0090038200_27022023022915']
Stack 14 with items: ['0090038200_27022023015333', '0090038200_27022023016439', '0090038200_27022023016439']
Stack 15 with items: ['0090038200_27022023022915', '0090038200_27022023015333', '0090038200_27022023022915']
Stack 16 with items: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 17 with items: ['0090038200_27022023011498', '0090038200_27022023004096', '0090038200_27022023003724']
Stack 18 with items: ['0090038200_27022023003724', '0090038200_27022023003724', '0090038200_27022023022915']
Stack 19 with items: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 20 with items: ['0090038200_27022023020470', '0090038200_27022023022915', '0090038200_27022023022915']
Stack 21 with items: ['0090038200_27022023022915', '0090038200_27022023022915', '0090038200_27022023022915']
Stack 22 with items: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 23 with items: ['0090038200_27022023022915', '0090038200_27022023022915']
Stack 24 with items: ['0090038200_27022023025898', '0090038200_27022023025898', '0090038200_27022023025898']
Stack 25 with items: ['0090038200_27022023025898', '0090038200_27022023025898', '0090038200_27022023025898']
Stack 26 with items: ['0090038200_27022023025898', '0090038200_27022023023593', '0090038200_27022023025898']
Stack 27 with items: ['0090038200_27022023023593', '0090038200_27022023023593', '0090038200_27022023023593']
Stack 28 with items: ['0090038200_27022023023280', '0090038200_27022023019781', '0090038200_27022023019781']
Stack 29 with items: ['0090038200_27022023019781', '0090038200_27022023019781', '0090038200_27022023019781']
Stack 30 with items: ['0090038200_27022023019781', '0090038200_27022023019781', '0090038200_27022023019781']
Stack 31 with items: ['0090038200_27022023018806', '0090038200_27022023017936', '0090038200_27022023018806']
Stack 32 with items: ['0090038200_27022023017936', '0090038200_27022023017289', '0090038200_27022023017289']
Stack 33 with items: ['0090038200_27022023017289', '0090038200_27022023017289', '0090038200_27022023017289']
Stack 34 with items: ['0090038200_27022023009051', '0090038200_27022023009051', '0090038200_27022023009051']
Stack 35 with items: ['0090038200_27022023008790', '0090038200_27022023006698', '0090038200_27022023006698']
Stacks not packed:
Stack 4 missing: ['0090038200_27022023021011', '0090038200_27022023021011', '0090038200_27022023021011']
Stack 5 missing: ['0090038200_27022023001590', '0090038200_27022023009145', '0090038200_27022023009145']
Stack 6 missing: ['0090038200_27022023001590', '0090038200_27022023002571', '0090038200_27022023002571']
Stack 7 missing: ['0090038200_27022023001590', '0090038200_27022023001590', '0090038200_27022023021011']
Stack 9 missing: ['0090038200_27022023012995', '0090038200_27022023004096', '0090038200_27022023012995']
Stack 10 missing: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 13 missing: ['0090038200_27022023016439', '0090038200_27022023016439', '0090038200_27022023022915']
Stack 14 missing: ['0090038200_27022023015333', '0090038200_27022023016439', '0090038200_27022023016439']
Stack 16 missing: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 17 missing: ['0090038200_27022023011498', '0090038200_27022023004096', '0090038200_27022023003724']
Stack 18 missing: ['0090038200_27022023003724', '0090038200_27022023003724', '0090038200_27022023022915']
Stack 19 missing: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
Stack 20 missing: ['0090038200_27022023020470', '0090038200_27022023022915', '0090038200_27022023022915']
Stack 22 missing: ['0090038200_27022023004096', '0090038200_27022023004096', '0090038200_27022023004096']
