dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P068415403
Min2DVol: 17.999999999999996 [m2]
Stack 0 with items: ['0090016800_27022023014339']
Stack 1 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 2 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 3 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 4 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 5 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 6 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 7 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 8 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 9 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 10 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 11 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 12 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 13 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Stack 14 with items: ['0090016800_27022023014339', '0090016800_27022023014339']
Heuristic packed all stacks
