dataset: B
instance: BY2
+-----------+
2D Packing Heuristic in Truck P335215303
Min2DVol: 33.599999999999994 [m2]
Stack 0 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 1 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 2 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 3 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 4 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 5 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 6 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 7 with items: ['0090016900_26102022011523', '0090016900_26102022011523', '0090016900_26102022011523']
Stack 8 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 9 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 10 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 11 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 12 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 13 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 14 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 15 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 16 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 17 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 18 with items: ['0090016900_26102022004309', '0090016900_26102022004309', '0090016900_26102022004309']
Stack 19 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 20 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 21 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 22 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 23 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 24 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 25 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 26 with items: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 27 with items: ['0090016900_26102022001760', '0090016900_26102022001202', '0090016900_26102022001202']
Stacks not packed:
Stack 25 missing: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
Stack 26 missing: ['0090016900_26102022002474', '0090016900_26102022002474', '0090016900_26102022002474']
