dataset: X
instance: TR4
+-----------+
2D Packing Heuristic in Truck P195420405
Min2DVol: 31.698059999999998 [m2]
Stack 0 with items: ['0090017000_14062023042962', '0090017000_14062023042962', '0090017000_14062023042962']
Stack 1 with items: ['0090017000_14062023042962', '0090017000_14062023042962', '0090017000_14062023042962']
Stack 2 with items: ['0090017000_14062023042962', '0090017000_14062023042962', '0090017000_14062023042962']
Stack 3 with items: ['0090017000_14062023042962', '0090017000_14062023042962', '0090017000_14062023042962']
Stack 4 with items: ['0090017000_14062023042962', '0090017000_14062023026951', '0090017000_14062023042962']
Stack 5 with items: ['0090017000_14062023040175', '0090017000_14062023024509', '0090017000_14062023024509']
Stack 6 with items: ['0090017000_14062023026951', '0090017000_14062023026951', '0090017000_14062023026951']
Stack 7 with items: ['0090017000_14062023026951', '0090017000_14062023026951', '0090017000_14062023026951']
Stack 8 with items: ['0090017000_14062023026951', '0090017000_14062023026951', '0090017000_14062023026951']
Stack 9 with items: ['0090017000_14062023026951', '0090017000_14062023026951', '0090017000_14062023026951']
Stack 10 with items: ['0090017000_14062023026951', '0090017000_14062023026951', '0090017000_14062023026951']
Stack 11 with items: ['0090017000_14062023024509', '0090017000_14062023012521', '0090017000_14062023024509']
Stack 12 with items: ['0090017000_14062023012521', '0090017000_14062023011820', '0090017000_14062023011820']
Stack 13 with items: ['0090017000_14062023011820', '0090017000_14062023011820', '0090017000_14062023011820']
Stack 14 with items: ['0090017000_14062023011820', '0090017000_14062023011399', '0090017000_14062023011820']
Stack 15 with items: ['0090017000_14062023011399', '0090017000_14062023008759', '0090017000_14062023011399']
Stack 16 with items: ['0090017000_14062023008759', '0090017000_14062023008759', '0090017000_14062023008759']
Stack 17 with items: ['0090017000_14062023008759', '0090017000_14062023006430', '0090017000_14062023004794']
Stack 18 with items: ['0090017000_14062023004794', '0090017000_14062023001370', '0090017000_14062023004794']
Stack 19 with items: ['0090017000_14062023040044', '0090017000_14062023012167', '0090017000_14062023012167']
Stack 20 with items: ['0090017000_14062023003019', '0090017000_14062023003019', '0090017000_14062023003019']
Stack 21 with items: ['0090017000_14062023035938', '0090017000_14062023035938', '0090017000_14062023035938']
Stack 22 with items: ['0090017000_14062023033346', '0090017000_14062023033346', '0090017000_14062023033346']
Stack 23 with items: ['0090017000_14062023008108', '0090017000_14062023009488']
Heuristic packed all stacks
