dataset: X
instance: RM2
+-----------+
2D Packing Heuristic in Truck P188395101
Min2DVol: 31.698060000000012 [m2]
Stack 0 with items: ['0090038200_08062023017971', '0090038200_08062023000214', '0090038200_08062023005802', '0090038200_08062023009883', '0090038200_08062023012515', '0090038200_08062023000127']
Stack 1 with items: ['0090038200_08062023018767', '0090038200_08062023018767', '0090038200_08062023018767']
Stack 2 with items: ['0090038200_08062023018767', '0090038200_08062023001643', '0090038200_08062023001643']
Stack 3 with items: ['0090038200_08062023001643', '0090038200_08062023026655', '0090038200_08062023026655']
Stack 4 with items: ['0090038200_08062023021850', '0090038200_08062023021850', '0090038200_08062023021850']
Stack 5 with items: ['0090038200_08062023021850', '0090038200_08062023021850', '0090038200_08062023021850']
Stack 6 with items: ['0090038200_08062023021850', '0090038200_08062023018726', '0090038200_08062023021850']
Stack 7 with items: ['0090038200_08062023018726', '0090038200_08062023018400', '0090038200_08062023016119']
Stack 8 with items: ['0090038200_08062023016119', '0090038200_08062023016119', '0090038200_08062023016119']
Stack 9 with items: ['0090038200_08062023016119', '0090038200_08062023013068', '0090038200_08062023016119']
Stack 10 with items: ['0090038200_08062023013068', '0090038200_08062023013068', '0090038200_08062023013068']
Stack 11 with items: ['0090038200_08062023013068', '0090038200_08062023013068', '0090038200_08062023013068']
Stack 12 with items: ['0090038200_08062023013068', '0090038200_08062023013068', '0090038200_08062023013068']
Stack 13 with items: ['0090038200_08062023013068', '0090038200_08062023013068', '0090038200_08062023013068']
Stack 14 with items: ['0090038200_08062023013068', '0090038200_08062023010398', '0090038200_08062023008698']
Stack 15 with items: ['0090038200_08062023008698', '0090038200_08062023008698', '0090038200_08062023008698']
Stack 16 with items: ['0090038200_08062023008698', '0090038200_08062023008698', '0090038200_08062023008698']
Stack 17 with items: ['0090038200_08062023008698', '0090038200_08062023008698', '0090038200_08062023008698']
Heuristic packed all stacks
