dataset: C
instance: PA2
+-----------+
2D Packing Heuristic in Truck P122591307
Min2DVol: 30.436574999999987 [m2]
Stack 0 with items: ['0091017200_28022023033068', '0091017200_28022023028436', '0091017200_28022023028000']
Stack 1 with items: ['0091017200_28022023028000', '0091017200_28022023028000', '0091017200_28022023028000']
Stack 2 with items: ['0091017200_28022023028000', '0091017200_28022023025364', '0091017200_28022023025234']
Stack 3 with items: ['0091017200_28022023024300', '0091017200_28022023024300', '0091017200_28022023024300']
Stack 4 with items: ['0091017200_28022023024300', '0091017200_28022023024300', '0091017200_28022023024300']
Stack 5 with items: ['0091017200_28022023024300', '0091017200_28022023024300', '0091017200_28022023024300']
Stack 6 with items: ['0091017200_28022023024300', '0091017200_28022023024300', '0091017200_28022023024300']
Stack 7 with items: ['0091017200_28022023024300', '0091017200_28022023014712', '0091017200_28022023024300']
Stack 8 with items: ['0091017200_28022023023590', '0091017200_28022023021747', '0091017200_28022023021747']
Stack 9 with items: ['0091017200_28022023021747', '0091017200_28022023021747', '0091017200_28022023021747']
Stack 10 with items: ['0091017200_28022023021747', '0091017200_28022023021747', '0091017200_28022023021747']
Stack 11 with items: ['0091017200_28022023018200', '0091017200_28022023018200', '0091017200_28022023018200']
Stack 12 with items: ['0091017200_28022023018200', '0091017200_28022023017559', '0091017200_28022023016829']
Stack 13 with items: ['0091017200_28022023015251', '0091017200_28022023015251', '0091017200_28022023015251']
Stack 14 with items: ['0091017200_28022023015251', '0091017200_28022023015251', '0091017200_28022023015251']
Stack 15 with items: ['0091017200_28022023015251', '0091017200_28022023012746', '0091017200_28022023012615']
Stack 16 with items: ['0091017200_28022023014712', '0091017200_28022023014712', '0091017200_28022023014712']
Stack 17 with items: ['0091017200_28022023014712', '0091017200_28022023014712', '0091017200_28022023014712']
Stack 18 with items: ['0091017200_28022023014712', '0091017200_28022023014712', '0091017200_28022023014712']
Stack 19 with items: ['0091017200_28022023014712', '0091017200_28022023014712', '0091017200_28022023014712']
Stack 20 with items: ['0091017200_28022023014712', '0091017200_28022023014712', '0091017200_28022023014712']
Stack 21 with items: ['0091017200_28022023009861', '0091017200_28022023004270', '0091017200_28022023004270']
Stack 22 with items: ['0091017200_28022023004270', '0091017200_28022023004270', '0091017200_28022023004270']
Stack 23 with items: ['0091017200_28022023003755', '0091017200_28022023003755', '0091017200_28022023003755']
Stack 24 with items: ['0091017200_28022023003755', '0091017200_28022023001115', '0091017200_28022023003755']
Heuristic packed all stacks
