dataset: C
instance: VA3
+-----------+
2D Packing Heuristic in Truck P109651301
Min2DVol: 32.15999999999999 [m2]
Stack 0 with items: ['0091017300_28022023017656', '0091017300_28022023017656', '0091017300_28022023017656']
Stack 1 with items: ['0091017300_28022023017656', '0091017300_28022023017656', '0091017300_28022023017656']
Stack 2 with items: ['0091017300_28022023017656', '0091017300_28022023017656', '0091017300_28022023017656']
Stack 3 with items: ['0091017300_28022023017656', '0091017300_28022023017656', '0091017300_28022023017656']
Stack 4 with items: ['0091017300_28022023017656', '0091017300_28022023009278', '0091017300_28022023017656']
Stack 5 with items: ['0091017300_28022023009278', '0091017300_28022023009278', '0091017300_28022023009278']
Stack 6 with items: ['0091017300_28022023009278', '0091017300_28022023006116', '0091017300_28022023006116']
Stack 7 with items: ['0091017300_28022023006116', '0091017300_28022023006116', '0091017300_28022023006116']
Stack 8 with items: ['0091017300_28022023018576', '0091017300_28022023018576', '0091017300_28022023018576']
Stack 9 with items: ['0091017300_28022023018576', '0091017300_28022023018576', '0091017300_28022023018576']
Stack 10 with items: ['0091017300_28022023018576', '0091017300_28022023018576', '0091017300_28022023018576']
Stack 11 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 12 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 13 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 14 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 15 with items: ['0091017300_28022023012984', '0091017300_28022023018576', '0091017300_28022023018576']
Stack 16 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 17 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023018576']
Stack 18 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 19 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 20 with items: ['0091017300_28022023012984', '0091017300_28022023012984', '0091017300_28022023012984']
Stack 21 with items: ['0091017300_28022023018576']
Heuristic packed all stacks
