dataset: A
instance: TA
+-----------+
2D Packing Heuristic in Truck P206386701
Min2DVol: 14.999999999999995 [m2]
Stack 0 with items: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 1 with items: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 2 with items: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 3 with items: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 4 with items: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 5 with items: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 6 with items: ['0090038300_03072022013061', '0090038300_03072022010477', '0090038300_03072022013061']
Stack 7 with items: ['0090038300_03072022010477', '0090038300_03072022010477', '0090038300_03072022010477']
Stack 8 with items: ['0090038300_03072022010477', '0090038300_03072022010477', '0090038300_03072022010477']
Stack 9 with items: ['0090038300_03072022010477', '0090038300_03072022010477', '0090038300_03072022010477']
Stack 10 with items: ['0090038300_03072022010477', '0090038300_03072022010477', '0090038300_03072022010477']
Stack 11 with items: ['0090038300_03072022010477', '0090038300_03072022010477', '0090038300_03072022010477']
Stack 12 with items: ['0090038300_03072022010477', '0090038300_03072022010357', '0090038300_03072022010477']
Stack 13 with items: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 14 with items: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 15 with items: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 16 with items: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 17 with items: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 18 with items: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 19 with items: ['0090038300_03072022007930', '0090038300_03072022007930', '0090038300_03072022007930']
Stack 20 with items: ['0090038300_03072022007930', '0090038300_03072022007930', '0090038300_03072022007930']
Stack 21 with items: ['0090038300_03072022007930', '0090038300_03072022007930', '0090038300_03072022007930']
Stack 22 with items: ['0090038300_03072022007930', '0090038300_03072022007930', '0090038300_03072022007930']
Stack 23 with items: ['0090038300_03072022007930', '0090038300_03072022007930', '0090038300_03072022007930']
Stack 24 with items: ['0090038300_03072022007930', '0090038300_03072022007930', '0090038300_03072022007930']
Stacks not packed:
Stack 2 missing: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 3 missing: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 4 missing: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 5 missing: ['0090038300_03072022013061', '0090038300_03072022013061', '0090038300_03072022013061']
Stack 13 missing: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 14 missing: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 15 missing: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 16 missing: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 17 missing: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
Stack 18 missing: ['0090038300_03072022010357', '0090038300_03072022010357', '0090038300_03072022010357']
