dataset: X
instance: MT
+-----------+
2D Packing Heuristic in Truck P205635803
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 1 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 2 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 3 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 4 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 5 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 6 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 7 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 8 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 9 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 10 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 11 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 12 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 13 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 14 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 15 with items: ['0091017700_08062023005984', '0091017700_08062023005984', '0091017700_08062023005984']
Stack 16 with items: ['0091017700_08062023005984', '0091017700_08062023003875', '0091017700_08062023005984']
Stack 17 with items: ['0091017700_08062023003875', '0091017700_08062023001185', '0091017700_08062023003875']
Stack 18 with items: ['0091017700_08062023001185', '0091017700_08062023001185']
Heuristic packed all stacks
