dataset: C
instance: BY3
+-----------+
2D Packing Heuristic in Truck P107061909
Min2DVol: 43.07819999999999 [m2]
Stack 0 with items: ['0090016900_28022023030653', '0090016900_28022023030653']
Stack 1 with items: ['0090016900_28022023027318', '0090016900_28022023020605']
Stack 2 with items: ['0090016900_28022023020605', '0090016900_28022023020605']
Stack 3 with items: ['0090016900_28022023020605', '0090016900_28022023020605']
Stack 4 with items: ['0090016900_28022023018991', '0090016900_28022023018991']
Stack 5 with items: ['0090016900_28022023018991', '0090016900_28022023018991']
Stack 6 with items: ['0090016900_28022023017854', '0090016900_28022023017854']
Stack 7 with items: ['0090016900_28022023017854', '0090016900_28022023017580']
Stack 8 with items: ['0090016900_28022023010085', '0090016900_28022023006007']
Stack 9 with items: ['0090016900_28022023006007', '0090016900_28022023004316']
Stack 10 with items: ['0090016900_28022023004316']
Stack 11 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 12 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 13 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 14 with items: ['0090016900_28022023023116', '0090016900_28022023012194', '0090016900_28022023032692']
Stack 15 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 16 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 17 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 18 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 19 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 20 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 21 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 22 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 23 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 24 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 25 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 26 with items: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 27 with items: ['0090016900_28022023005513']
Stack 28 with items: ['0090016900_28022023006076', '0090016900_28022023006076', '0090016900_28022023006076']
Stack 29 with items: ['0090016900_28022023009500', '0090016900_28022023009500', '0090016900_28022023009500']
Stack 30 with items: ['0090016900_28022023033876', '0090016900_28022023033876', '0090016900_28022023033876']
Stack 31 with items: ['0090016900_28022023006076', '0090016900_28022023006076', '0090016900_28022023006076']
Stack 32 with items: ['0090016900_28022023006076', '0090016900_28022023006076', '0090016900_28022023006076']
Stack 33 with items: ['0090016900_28022023009500', '0090016900_28022023009500', '0090016900_28022023009500']
Stack 34 with items: ['0090016900_28022023033876', '0090016900_28022023033876', '0090016900_28022023033876']
Stack 35 with items: ['0090016900_28022023033876', '0090016900_28022023033876']
Stacks not packed:
Stack 5 missing: ['0090016900_28022023018991', '0090016900_28022023018991']
Stack 13 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 14 missing: ['0090016900_28022023023116', '0090016900_28022023012194', '0090016900_28022023032692']
Stack 15 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 16 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 17 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 18 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 19 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 20 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 21 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 22 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 23 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 24 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 25 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 26 missing: ['0090016900_28022023023116', '0090016900_28022023023116', '0090016900_28022023023116']
Stack 31 missing: ['0090016900_28022023006076', '0090016900_28022023006076', '0090016900_28022023006076']
Stack 32 missing: ['0090016900_28022023006076', '0090016900_28022023006076', '0090016900_28022023006076']
Stack 33 missing: ['0090016900_28022023009500', '0090016900_28022023009500', '0090016900_28022023009500']
Stack 34 missing: ['0090016900_28022023033876', '0090016900_28022023033876', '0090016900_28022023033876']
