dataset: B
instance: BY
+-----------+
2D Packing Heuristic in Truck P322066803
Min2DVol: 30.14447999999999 [m2]
Stack 0 with items: ['0090016900_26102022001451']
Stack 1 with items: ['0090016900_26102022001451']
Stack 2 with items: ['0090016900_26102022001451']
Stack 3 with items: ['0090016900_26102022001451']
Stack 4 with items: ['0090016900_26102022010300']
Stack 5 with items: ['0090016900_26102022010300']
Stack 6 with items: ['0090016900_26102022010604', '0090016900_26102022010604', '0090016900_26102022010604']
Stack 7 with items: ['0090016900_26102022010604', '0090016900_26102022010604', '0090016900_26102022010604']
Stack 8 with items: ['0090016900_26102022003566', '0090016900_26102022003566', '0090016900_26102022003566']
Stack 9 with items: ['0090016900_26102022003566', '0090016900_26102022003566', '0090016900_26102022003566']
Stack 10 with items: ['0090016900_26102022010604', '0090016900_26102022010604', '0090016900_26102022010604']
Stack 11 with items: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 12 with items: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 13 with items: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 14 with items: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 15 with items: ['0090016900_26102022004999', '0090016900_26102022009764']
Stack 16 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 17 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 18 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 19 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 20 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 21 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 22 with items: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 23 with items: ['0090016900_26102022010664', '0090016900_26102022010664']
Stack 24 with items: ['0090016900_26102022010664', '0090016900_26102022010664']
Stacks not packed:
Stack 11 missing: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 12 missing: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 13 missing: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 14 missing: ['0090016900_26102022009764', '0090016900_26102022009764']
Stack 15 missing: ['0090016900_26102022004999', '0090016900_26102022009764']
Stack 16 missing: ['0090016900_26102022004999', '0090016900_26102022004999']
Stack 22 missing: ['0090016900_26102022004999', '0090016900_26102022004999']
