dataset: B
instance: TA
+-----------+
2D Packing Heuristic in Truck P311386301
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090038300_26102022009283', '0090038300_26102022009283', '0090038300_26102022009283']
Stack 1 with items: ['0090038300_26102022009283', '0090038300_26102022009283', '0090038300_26102022009283']
Stack 2 with items: ['0090038300_26102022009283', '0090038300_26102022009283', '0090038300_26102022009283']
Stack 3 with items: ['0090038300_26102022009283', '0090038300_26102022009283', '0090038300_26102022009283']
Stack 4 with items: ['0090038300_26102022009283', '0090038300_26102022009283', '0090038300_26102022009283']
Stack 5 with items: ['0090038300_26102022009283', '0090038300_26102022009283', '0090038300_26102022009283']
Stack 6 with items: ['0090038300_26102022009283', '0090038300_26102022008838', '0090038300_26102022008838']
Stack 7 with items: ['0090038300_26102022008838', '0090038300_26102022008838', '0090038300_26102022008838']
Stack 8 with items: ['0090038300_26102022008838', '0090038300_26102022008838', '0090038300_26102022008838']
Stack 9 with items: ['0090038300_26102022008838', '0090038300_26102022008838', '0090038300_26102022008838']
Stack 10 with items: ['0090038300_26102022008838', '0090038300_26102022008838', '0090038300_26102022008838']
Stack 11 with items: ['0090038300_26102022008838', '0090038300_26102022008838', '0090038300_26102022008838']
Stack 12 with items: ['0090038300_26102022008838', '0090038300_26102022005393', '0090038300_26102022005393']
Stack 13 with items: ['0090038300_26102022001010', '0090038300_26102022001010', '0090038300_26102022001010']
Stack 14 with items: ['0090038300_26102022001010', '0090038300_26102022001010', '0090038300_26102022001010']
Stack 15 with items: ['0090038300_26102022001010', '0090038300_26102022001010', '0090038300_26102022001010']
Heuristic packed all stacks
