dataset: C
instance: VO
+-----------+
2D Packing Heuristic in Truck P075382107
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0090038300_28022023017033', '0090038300_28022023016216']
Stack 1 with items: ['0090038300_28022023015379', '0090038300_28022023013553']
Stack 2 with items: ['0090038300_28022023013553', '0090038300_28022023013553']
Stack 3 with items: ['0090038300_28022023013553', '0090038300_28022023011770']
Stack 4 with items: ['0090038300_28022023011770', '0090038300_28022023011770']
Stack 5 with items: ['0090038300_28022023011770', '0090038300_28022023011770']
Stack 6 with items: ['0090038300_28022023011344', '0090038300_28022023011134']
Stack 7 with items: ['0090038300_28022023009742', '0090038300_28022023008031']
Stack 8 with items: ['0090038300_28022023008031', '0090038300_28022023008031']
Stack 9 with items: ['0090038300_28022023008031', '0090038300_28022023008031']
Stack 10 with items: ['0090038300_28022023007539', '0090038300_28022023007539']
Stack 11 with items: ['0090038300_28022023007539', '0090038300_28022023005760']
Stack 12 with items: ['0090038300_28022023003844', '0090038300_28022023002562']
Stack 13 with items: ['0090038300_28022023002562', '0090038300_28022023002562']
Stack 14 with items: ['0090038300_28022023002562', '0090038300_28022023002562']
Stack 15 with items: ['0090038300_28022023002562', '0090038300_28022023002562']
Stack 16 with items: ['0090038300_28022023001676', '0090038300_28022023001676']
Stack 17 with items: ['0090038300_28022023000768', '0090038300_28022023000768']
Stack 18 with items: ['0090038300_28022023000768', '0090038300_28022023000768']
Heuristic packed all stacks
