dataset: C
instance: AS3
+-----------+
2D Packing Heuristic in Truck P088730405
Min2DVol: 35.52 [m2]
Stack 0 with items: ['0090018000_28022023014668', '0090018000_28022023014668', '0090018000_28022023014668']
Stack 1 with items: ['0090018000_28022023014668', '0090018000_28022023014668', '0090018000_28022023014668']
Stack 2 with items: ['0090018000_28022023014668', '0090018000_28022023014668', '0090018000_28022023014668']
Stack 3 with items: ['0090018000_28022023014621', '0090018000_28022023014149', '0090018000_28022023014119']
Stack 4 with items: ['0090018000_28022023010715', '0090018000_28022023010715', '0090018000_28022023010715']
Stack 5 with items: ['0090018000_28022023010715', '0090018000_28022023009086', '0090018000_28022023010715']
Stack 6 with items: ['0090018000_28022023009086', '0090018000_28022023009086', '0090018000_28022023009086']
Stack 7 with items: ['0090018000_28022023009086', '0090018000_28022023004345', '0090018000_28022023009086']
Stack 8 with items: ['0090018000_28022023004345', '0090018000_28022023002516', '0090018000_28022023002516']
Stack 9 with items: ['0090018000_28022023002516', '0090018000_28022023002516', '0090018000_28022023002516']
Stack 10 with items: ['0090018000_28022023002516', '0090018000_28022023002516', '0090018000_28022023002516']
Stack 11 with items: ['0090018000_28022023002165', '0090018000_28022023002165', '0090018000_28022023002165']
Stack 12 with items: ['0090018000_28022023002165', '0090018000_28022023001172', '0090018000_28022023002165']
Stack 13 with items: ['0090018000_28022023001172', '0090018000_28022023001172', '0090018000_28022023001172']
Stack 14 with items: ['0090018000_28022023000619', '0090018000_28022023000619', '0090018000_28022023000619']
Stack 15 with items: ['0090018000_28022023000619', '0090018000_28022023000437', '0090018000_28022023000619']
Stack 16 with items: ['0090018000_28022023000437', '0090018000_28022023000437', '0090018000_28022023000437']
Stack 17 with items: ['0090018000_28022023000437', '0090018000_28022023000426', '0090018000_28022023000426']
Stack 18 with items: ['0090018000_28022023000426', '0090018000_28022023000426', '0090018000_28022023000426']
Stack 19 with items: ['0090018000_28022023008315', '0090018000_28022023000519']
Stack 20 with items: ['0090018000_28022023010767', '0090018000_28022023010767', '0090018000_28022023010767']
Stack 21 with items: ['0090018000_28022023003556', '0090018000_28022023003556', '0090018000_28022023010767']
Stack 22 with items: ['0090018000_28022023003556', '0090018000_28022023003556', '0090018000_28022023003556']
Stack 23 with items: ['0090018000_28022023003556', '0090018000_28022023010767', '0090018000_28022023010767']
Stack 24 with items: ['0090018000_28022023005728', '0090018000_28022023005728', '0090018000_28022023010767']
Stack 25 with items: ['0090018000_28022023010767', '0090018000_28022023010767', '0090018000_28022023010767']
Heuristic packed all stacks
