dataset: X
instance: TR7
+-----------+
2D Packing Heuristic in Truck P240420401
Min2DVol: 32.085150000000034 [m2]
Stack 0 with items: ['0090017000_14062023035975', '0090017000_14062023035975']
Stack 1 with items: ['0090017000_14062023035975', '0090017000_14062023011035']
Stack 2 with items: ['0090017000_14062023027630', '0090017000_14062023019641', '0090017000_14062023019641', '0090017000_14062023027013', '0090017000_14062023019559']
Stack 3 with items: ['0090017000_14062023011035', '0090017000_14062023000874']
Stack 4 with items: ['0090017000_14062023008603']
Stack 5 with items: ['0090017000_14062023000874']
Stack 6 with items: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 7 with items: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 8 with items: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 9 with items: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 10 with items: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 11 with items: ['0090017000_14062023036723', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 12 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 13 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 14 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 15 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 16 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 17 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 18 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 19 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 20 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 21 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 22 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 23 with items: ['0090017000_14062023034050', '0090017000_14062023034050', '0090017000_14062023034050']
Stack 24 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 25 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 26 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 27 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 28 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 29 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 30 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 31 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 32 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 33 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 34 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 35 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 36 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 37 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 38 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 39 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 40 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 41 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 42 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 43 with items: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 44 with items: ['0090017000_14062023031239', '0090017000_14062023027688', '0090017000_14062023031239']
Stack 45 with items: ['0090017000_14062023021965', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 46 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 47 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 48 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 49 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 50 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 51 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 52 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 53 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 54 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 55 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 56 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 57 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 58 with items: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 59 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 60 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 61 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 62 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 63 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 64 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 65 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
