dataset: B
instance: TA
+-----------+
2D Packing Heuristic in Truck P329362603
Min2DVol: 31.44 [m2]
Stack 0 with items: ['0090038300_26102022001271']
Stack 1 with items: ['0090038300_26102022001271']
Stack 2 with items: ['0090038300_26102022001271']
Stack 3 with items: ['0090038300_26102022001271']
Stack 4 with items: ['0090038300_26102022003514']
Stack 5 with items: ['0090038300_26102022003514']
Stack 6 with items: ['0090038300_26102022003514']
Stack 7 with items: ['0090038300_26102022003514']
Stack 8 with items: ['0090038300_26102022005170', '0090038300_26102022005170', '0090038300_26102022005170']
Stack 9 with items: ['0090038300_26102022005170', '0090038300_26102022005170', '0090038300_26102022005170']
Stack 10 with items: ['0090038300_26102022001436', '0090038300_26102022001436', '0090038300_26102022001436']
Stack 11 with items: ['0090038300_26102022001436', '0090038300_26102022001436', '0090038300_26102022001436']
Stack 12 with items: ['0090038300_26102022001436', '0090038300_26102022001436', '0090038300_26102022001436']
Stack 13 with items: ['0090038300_26102022001436', '0090038300_26102022001436', '0090038300_26102022001436']
Stack 14 with items: ['0090038300_26102022000109', '0090038300_26102022000109', '0090038300_26102022000109']
Stack 15 with items: ['0090038300_26102022003309', '0090038300_26102022003309', '0090038300_26102022003309']
Stack 16 with items: ['0090038300_26102022011019', '0090038300_26102022003309', '0090038300_26102022003309']
Stack 17 with items: ['0090038300_26102022003309', '0090038300_26102022003309', '0090038300_26102022003309']
Stack 18 with items: ['0090038300_26102022003309', '0090038300_26102022003309', '0090038300_26102022003309']
Stack 19 with items: ['0090038300_26102022005022', '0090038300_26102022003309', '0090038300_26102022003309']
Stack 20 with items: ['0090038300_26102022003309', '0090038300_26102022003309', '0090038300_26102022003309']
Stack 21 with items: ['0090038300_26102022003309', '0090038300_26102022003309', '0090038300_26102022003309']
Heuristic packed all stacks
