dataset: B
instance: FL
+-----------+
2D Packing Heuristic in Truck P332175307
Min2DVol: 32.400000000000006 [m2]
Stack 0 with items: ['0090015100_26102022008812', '0090015100_26102022008812', '0090015100_26102022008812']
Stack 1 with items: ['0090015100_26102022008754', '0090015100_26102022008754', '0090015100_26102022008754']
Stack 2 with items: ['0090015100_26102022008754', '0090015100_26102022008754', '0090015100_26102022008754']
Stack 3 with items: ['0090015100_26102022008754', '0090015100_26102022007343', '0090015100_26102022008754']
Stack 4 with items: ['0090015100_26102022007343', '0090015100_26102022007343', '0090015100_26102022007343']
Stack 5 with items: ['0090015100_26102022007343', '0090015100_26102022007343', '0090015100_26102022007343']
Stack 6 with items: ['0090015100_26102022007343', '0090015100_26102022007343', '0090015100_26102022007343']
Stack 7 with items: ['0090015100_26102022007343', '0090015100_26102022000820', '0090015100_26102022000820']
Stack 8 with items: ['0090015100_26102022000820', '0090015100_26102022000820', '0090015100_26102022000820']
Stack 9 with items: ['0090015100_26102022000969', '0090015100_26102022000969', '0090015100_26102022000969']
Stack 10 with items: ['0090015100_26102022000969', '0090015100_26102022000969', '0090015100_26102022000969']
Stack 11 with items: ['0090015100_26102022005863', '0090015100_26102022005863', '0090015100_26102022005863']
Stack 12 with items: ['0090015100_26102022003012', '0090015100_26102022003012', '0090015100_26102022003012']
Stack 13 with items: ['0090015100_26102022003012', '0090015100_26102022003012', '0090015100_26102022003012']
Stack 14 with items: ['0090015100_26102022003012', '0090015100_26102022003012', '0090015100_26102022003012']
Stack 15 with items: ['0090015100_26102022006182', '0090015100_26102022006182', '0090015100_26102022006182']
Stack 16 with items: ['0090015100_26102022003012', '0090015100_26102022003012', '0090015100_26102022003012']
Stack 17 with items: ['0090015100_26102022007475', '0090015100_26102022007475', '0090015100_26102022007475']
Stacks not packed:
Stack 15 missing: ['0090015100_26102022006182', '0090015100_26102022006182', '0090015100_26102022006182']
