dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P084404201
Min2DVol: 32.41746299999999 [m2]
Stack 0 with items: ['0090016800_27022023026860', '0090016800_27022023023836', '0090016800_27022023022842']
Stack 1 with items: ['0090016800_27022023022842', '0090016800_27022023022842', '0090016800_27022023022842']
Stack 2 with items: ['0090016800_27022023022842', '0090016800_27022023016864', '0090016800_27022023016864']
Stack 3 with items: ['0090016800_27022023016864', '0090016800_27022023016864', '0090016800_27022023016864']
Stack 4 with items: ['0090016800_27022023016864', '0090016800_27022023016864', '0090016800_27022023016864']
Stack 5 with items: ['0090016800_27022023016864', '0090016800_27022023016864', '0090016800_27022023016864']
Stack 6 with items: ['0090016800_27022023016864', '0090016800_27022023016864', '0090016800_27022023016864']
Stack 7 with items: ['0090016800_27022023016864', '0090016800_27022023014051', '0090016800_27022023016864']
Stack 8 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 9 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 10 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 11 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 12 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 13 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 14 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 15 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 16 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 17 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 18 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 19 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 20 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 21 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 22 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 23 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 24 with items: ['0090016800_27022023014051', '0090016800_27022023014051', '0090016800_27022023014051']
Stack 25 with items: ['0090016800_27022023011880']
Stack 26 with items: ['0090016800_27022023020760', '0090016800_27022023020760', '0090016800_27022023020760']
Stacks not packed:
Stack 6 missing: ['0090016800_27022023016864', '0090016800_27022023016864', '0090016800_27022023016864']
