dataset: A
instance: CL
+-----------+
2D Packing Heuristic in Truck P234220903
Min2DVol: 26.39999999999999 [m2]
Stack 0 with items: ['0090016100_03072022003256', '0090016100_03072022003256', '0090016100_03072022003256']
Stack 1 with items: ['0090016100_03072022003256', '0090016100_03072022003256', '0090016100_03072022003256']
Stack 2 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022003256']
Stack 3 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 4 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 5 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 6 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 7 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 8 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 9 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 10 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 11 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 12 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 13 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 14 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 15 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 16 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 17 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 18 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 19 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 20 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Stack 21 with items: ['0090016100_03072022001073', '0090016100_03072022001073', '0090016100_03072022001073']
Heuristic packed all stacks
