dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P192161401
Min2DVol: 31.793999999999983 [m2]
Stack 0 with items: ['0090016900_14062023001129', '0090016900_14062023017300', '0090016900_14062023036271', '0090016900_14062023036271']
Stack 1 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 2 with items: ['0090016900_14062023033420', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 3 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 4 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 5 with items: ['0090016900_14062023033420', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 6 with items: ['0090016900_14062023023594', '0090016900_14062023023594', '0090016900_14062023023594', '0090016900_14062023036271']
Stack 7 with items: ['0090016900_14062023001129', '0090016900_14062023001129', '0090016900_14062023001129', '0090016900_14062023001129']
Stack 8 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 9 with items: ['0090016900_14062023001129', '0090016900_14062023001129', '0090016900_14062023001129', '0090016900_14062023001129']
Stack 10 with items: ['0090016900_14062023033420', '0090016900_14062023033420', '0090016900_14062023033420', '0090016900_14062023033420']
Stack 11 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 12 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 13 with items: ['0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300', '0090016900_14062023017300']
Stack 14 with items: ['0090016900_14062023022120', '0090016900_14062023022120', '0090016900_14062023022120']
Stack 15 with items: ['0090016900_14062023013482', '0090016900_14062023013338', '0090016900_14062023013482']
Stack 16 with items: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 17 with items: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 18 with items: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 19 with items: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 20 with items: ['0090016900_14062023013338', '0090016900_14062023008816', '0090016900_14062023013338']
Stack 21 with items: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 22 with items: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 23 with items: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 24 with items: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 25 with items: ['0090016900_14062023008816', '0090016900_14062023005815', '0090016900_14062023005815']
Stack 26 with items: ['0090016900_14062023005815', '0090016900_14062023005815', '0090016900_14062023005815']
Stack 27 with items: ['0090016900_14062023005815', '0090016900_14062023003728', '0090016900_14062023005815']
Stacks not packed:
Stack 17 missing: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 18 missing: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 19 missing: ['0090016900_14062023013338', '0090016900_14062023013338', '0090016900_14062023013338']
Stack 20 missing: ['0090016900_14062023013338', '0090016900_14062023008816', '0090016900_14062023013338']
Stack 21 missing: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 22 missing: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 23 missing: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 24 missing: ['0090016900_14062023008816', '0090016900_14062023008816', '0090016900_14062023008816']
Stack 25 missing: ['0090016900_14062023008816', '0090016900_14062023005815', '0090016900_14062023005815']
Stack 26 missing: ['0090016900_14062023005815', '0090016900_14062023005815', '0090016900_14062023005815']
Stack 27 missing: ['0090016900_14062023005815', '0090016900_14062023003728', '0090016900_14062023005815']
