dataset: B
instance: PA2
+-----------+
2D Packing Heuristic in Truck P347521503
Min2DVol: 22.08 [m2]
Stack 0 with items: ['0091017200_26102022014035', '0091017200_26102022014035', '0091017200_26102022014035']
Stack 1 with items: ['0091017200_26102022014035', '0091017200_26102022014035', '0091017200_26102022014035']
Stack 2 with items: ['0091017200_26102022014035', '0091017200_26102022014035', '0091017200_26102022014035']
Stack 3 with items: ['0091017200_26102022014035', '0091017200_26102022014035', '0091017200_26102022014035']
Stack 4 with items: ['0091017200_26102022014035', '0091017200_26102022014035', '0091017200_26102022014035']
Stack 5 with items: ['0091017200_26102022004356', '0091017200_26102022004356', '0091017200_26102022014035']
Stack 6 with items: ['0091017200_26102022004356', '0091017200_26102022004356', '0091017200_26102022004356']
Stack 7 with items: ['0091017200_26102022004356', '0091017200_26102022004356', '0091017200_26102022004356']
Stack 8 with items: ['0091017200_26102022004356', '0091017200_26102022004356', '0091017200_26102022004356']
Stack 9 with items: ['0091017200_26102022010746', '0091017200_26102022010746', '0091017200_26102022010746']
Stack 10 with items: ['0091017200_26102022010746', '0091017200_26102022010746', '0091017200_26102022010746']
Stack 11 with items: ['0091017200_26102022007476', '0091017200_26102022007476', '0091017200_26102022007476']
Stack 12 with items: ['0091017200_26102022007476', '0091017200_26102022010746', '0091017200_26102022010746']
Heuristic packed all stacks
