dataset: C
instance: BY2
+-----------+
2D Packing Heuristic in Truck P089334505
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 1 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 2 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 3 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 4 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 5 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 6 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 7 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 8 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 9 with items: ['0090016900_28022023031060', '0090016900_28022023031060', '0090016900_28022023031060']
Stack 10 with items: ['0090016900_28022023030482', '0090016900_28022023030482', '0090016900_28022023030482']
Stack 11 with items: ['0090016900_28022023030482', '0090016900_28022023030482', '0090016900_28022023030482']
Stack 12 with items: ['0090016900_28022023030482', '0090016900_28022023027504', '0090016900_28022023030482']
Stack 13 with items: ['0090016900_28022023027504', '0090016900_28022023027504', '0090016900_28022023027504']
Stack 14 with items: ['0090016900_28022023018444', '0090016900_28022023018444', '0090016900_28022023018444']
Stack 15 with items: ['0090016900_28022023018444', '0090016900_28022023018444', '0090016900_28022023018444']
Stack 16 with items: ['0090016900_28022023018444', '0090016900_28022023016948', '0090016900_28022023018444']
Stack 17 with items: ['0090016900_28022023016948', '0090016900_28022023016948', '0090016900_28022023016948']
Stack 18 with items: ['0090016900_28022023016948']
Heuristic packed all stacks
