dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P192161101
Min2DVol: 30.360000000000028 [m2]
Stack 0 with items: ['0090016900_14062023043011', '0090016900_14062023033471']
Stack 1 with items: ['0090016900_14062023033471', '0090016900_14062023028298']
Stack 2 with items: ['0090016900_14062023020620', '0090016900_14062023020620']
Stack 3 with items: ['0090016900_14062023020620', '0090016900_14062023020620']
Stack 4 with items: ['0090016900_14062023020620', '0090016900_14062023020620']
Stack 5 with items: ['0090016900_14062023020620', '0090016900_14062023013913']
Stack 6 with items: ['0090016900_14062023013697', '0090016900_14062023013697']
Stack 7 with items: ['0090016900_14062023013697', '0090016900_14062023010323']
Stack 8 with items: ['0090016900_14062023010323', '0090016900_14062023009332']
Stack 9 with items: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 10 with items: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 11 with items: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 12 with items: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 13 with items: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 14 with items: ['0090016900_14062023006437', '0090016900_14062023005254']
Stack 15 with items: ['0090016900_14062023005254', '0090016900_14062023005254']
Stack 16 with items: ['0090016900_14062023005254', '0090016900_14062023005254']
Stack 17 with items: ['0090016900_14062023004574', '0090016900_14062023004521']
Stack 18 with items: ['0090016900_14062023004521', '0090016900_14062023004521']
Stack 19 with items: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 20 with items: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 21 with items: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 22 with items: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 23 with items: ['0090016900_14062023002182', '0090016900_14062023002182']
Stack 24 with items: ['0090016900_14062023002182', '0090016900_14062023002182']
Stack 25 with items: ['0090016900_14062023001737', '0090016900_14062023001737']
Stack 26 with items: ['0090016900_14062023001737', '0090016900_14062023001737']
Stack 27 with items: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 28 with items: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 29 with items: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 30 with items: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 31 with items: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 32 with items: ['0090016900_14062023001662', '0090016900_14062023001662']
Stacks not packed:
Stack 5 missing: ['0090016900_14062023020620', '0090016900_14062023013913']
Stack 7 missing: ['0090016900_14062023013697', '0090016900_14062023010323']
Stack 8 missing: ['0090016900_14062023010323', '0090016900_14062023009332']
Stack 9 missing: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 10 missing: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 11 missing: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 12 missing: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 13 missing: ['0090016900_14062023009332', '0090016900_14062023009332']
Stack 14 missing: ['0090016900_14062023006437', '0090016900_14062023005254']
Stack 15 missing: ['0090016900_14062023005254', '0090016900_14062023005254']
Stack 16 missing: ['0090016900_14062023005254', '0090016900_14062023005254']
Stack 17 missing: ['0090016900_14062023004574', '0090016900_14062023004521']
Stack 18 missing: ['0090016900_14062023004521', '0090016900_14062023004521']
Stack 19 missing: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 20 missing: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 21 missing: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 22 missing: ['0090016900_14062023004014', '0090016900_14062023004014']
Stack 23 missing: ['0090016900_14062023002182', '0090016900_14062023002182']
Stack 24 missing: ['0090016900_14062023002182', '0090016900_14062023002182']
Stack 25 missing: ['0090016900_14062023001737', '0090016900_14062023001737']
Stack 26 missing: ['0090016900_14062023001737', '0090016900_14062023001737']
Stack 27 missing: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 28 missing: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 29 missing: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 30 missing: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 31 missing: ['0090016900_14062023001662', '0090016900_14062023001662']
Stack 32 missing: ['0090016900_14062023001662', '0090016900_14062023001662']
