dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P244382101
Min2DVol: 28.332040000000045 [m2]
Stack 0 with items: ['0090038300_14062023010546', '0090038300_14062023010546', '0090038300_14062023010546']
Stack 1 with items: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 2 with items: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 3 with items: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 4 with items: ['0090038300_14062023003071', '0090038300_14062023005622', '0090038300_14062023005622']
Stack 5 with items: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 6 with items: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023004404']
Stack 7 with items: ['0090038300_14062023010694', '0090038300_14062023006025', '0090038300_14062023010694']
Stack 8 with items: ['0090038300_14062023006025', '0090038300_14062023004073', '0090038300_14062023004073']
Stack 9 with items: ['0090038300_14062023010546', '0090038300_14062023006025', '0090038300_14062023004073']
Stack 10 with items: ['0090038300_14062023010546', '0090038300_14062023009770', '0090038300_14062023005622']
Stack 11 with items: ['0090038300_14062023003071', '0090038300_14062023006025', '0090038300_14062023006025']
Stack 12 with items: ['0090038300_14062023010546', '0090038300_14062023004404', '0090038300_14062023004404']
Stack 13 with items: ['0090038300_14062023006025', '0090038300_14062023006025', '0090038300_14062023010546']
Stack 14 with items: ['0090038300_14062023006025', '0090038300_14062023006025', '0090038300_14062023011789']
Stack 15 with items: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 16 with items: ['0090038300_14062023001661', '0090038300_14062023001661', '0090038300_14062023001661']
Stack 17 with items: ['0090038300_14062023009770', '0090038300_14062023007997', '0090038300_14062023007997']
Stack 18 with items: ['0090038300_14062023010975', '0090038300_14062023010586']
Stack 19 with items: ['0090038300_14062023002405']
Stack 20 with items: ['0090038300_14062023010994', '0090038300_14062023010868', '0090038300_14062023009980']
Stack 21 with items: ['0090038300_14062023010868', '0090038300_14062023009424', '0090038300_14062023010868']
Stack 22 with items: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 23 with items: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 24 with items: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 25 with items: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 26 with items: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 27 with items: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 28 with items: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 29 with items: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 30 with items: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 31 with items: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 32 with items: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 33 with items: ['0090038300_14062023010808', '0090038300_14062023003655', '0090038300_14062023010808']
Stack 34 with items: ['0090038300_14062023010808', '0090038300_14062023003655', '0090038300_14062023010808']
Stack 35 with items: ['0090038300_14062023010808', '0090038300_14062023010688', '0090038300_14062023003655']
Stack 36 with items: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 37 with items: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 38 with items: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 39 with items: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 40 with items: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 41 with items: ['0090038300_14062023010658', '0090038300_14062023010469', '0090038300_14062023003655']
Stack 42 with items: ['0090038300_14062023010469', '0090038300_14062023003655', '0090038300_14062023010469']
Stack 43 with items: ['0090038300_14062023010469', '0090038300_14062023003655', '0090038300_14062023010469']
Stack 44 with items: ['0090038300_14062023010185', '0090038300_14062023003655', '0090038300_14062023010185']
Stack 45 with items: ['0090038300_14062023010185', '0090038300_14062023010052', '0090038300_14062023003655']
Stack 46 with items: ['0090038300_14062023010052', '0090038300_14062023003655', '0090038300_14062023010052']
Stack 47 with items: ['0090038300_14062023010052', '0090038300_14062023003655', '0090038300_14062023010052']
Stack 48 with items: ['0090038300_14062023010052', '0090038300_14062023010013', '0090038300_14062023003655']
