dataset: B
instance: SA2
+-----------+
2D Packing Heuristic in Truck P346234403
Min2DVol: 27.59999999999999 [m2]
Stack 0 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 1 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 2 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 3 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 4 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 5 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 6 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 7 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 8 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 9 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 10 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 11 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 12 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 13 with items: ['0090017100_26102022015821', '0090017100_26102022015821', '0090017100_26102022015821']
Stack 14 with items: ['0090017100_26102022015821', '0090017100_26102022014352', '0090017100_26102022015821']
Stack 15 with items: ['0090017100_26102022014352', '0090017100_26102022013620', '0090017100_26102022014352']
Stack 16 with items: ['0090017100_26102022013620', '0090017100_26102022009044', '0090017100_26102022009044']
Stack 17 with items: ['0090017100_26102022009044', '0090017100_26102022009044', '0090017100_26102022009044']
Stack 18 with items: ['0090017100_26102022009044', '0090017100_26102022009044', '0090017100_26102022009044']
Stack 19 with items: ['0090017100_26102022009044', '0090017100_26102022009044', '0090017100_26102022009044']
Stack 20 with items: ['0090017100_26102022009044', '0090017100_26102022009044', '0090017100_26102022009044']
Stack 21 with items: ['0090017100_26102022009044', '0090017100_26102022005640', '0090017100_26102022009044']
Stack 22 with items: ['0090017100_26102022005640', '0090017100_26102022005640', '0090017100_26102022005640']
Heuristic packed all stacks
