dataset: C
instance: CI3
+-----------+
2D Packing Heuristic in Truck P077400103
Min2DVol: 32.80224599999999 [m2]
Stack 0 with items: ['0090016800_28022023024098', '0090016800_28022023023309', '0090016800_28022023017701']
Stack 1 with items: ['0090016800_28022023017701', '0090016800_28022023017701', '0090016800_28022023017701']
Stack 2 with items: ['0090016800_28022023017701', '0090016800_28022023017701', '0090016800_28022023017701']
Stack 3 with items: ['0090016800_28022023017701', '0090016800_28022023014847', '0090016800_28022023017701']
Stack 4 with items: ['0090016800_28022023014847', '0090016800_28022023014847', '0090016800_28022023014847']
Stack 5 with items: ['0090016800_28022023014847', '0090016800_28022023014847', '0090016800_28022023014847']
Stack 6 with items: ['0090016800_28022023014847', '0090016800_28022023012303', '0090016800_28022023014847']
Stack 7 with items: ['0090016800_28022023012303', '0090016800_28022023012303', '0090016800_28022023012303']
Stack 8 with items: ['0090016800_28022023012303', '0090016800_28022023007332', '0090016800_28022023007332']
Stack 9 with items: ['0090016800_28022023007332', '0090016800_28022023007332', '0090016800_28022023007332']
Stack 10 with items: ['0090016800_28022023007332', '0090016800_28022023007332', '0090016800_28022023007332']
Stack 11 with items: ['0090016800_28022023007332', '0090016800_28022023007332', '0090016800_28022023007332']
Stack 12 with items: ['0090016800_28022023007332', '0090016800_28022023007332', '0090016800_28022023007332']
Stack 13 with items: ['0090016800_28022023007332', '0090016800_28022023007332', '0090016800_28022023007332']
Stack 14 with items: ['0090016800_28022023007332', '0090016800_28022023004822', '0090016800_28022023004822']
Stack 15 with items: ['0090016800_28022023004822', '0090016800_28022023004822', '0090016800_28022023004822']
Stack 16 with items: ['0090016800_28022023004822', '0090016800_28022023004822', '0090016800_28022023004822']
Stack 17 with items: ['0090016800_28022023004822', '0090016800_28022023004822', '0090016800_28022023004822']
Stack 18 with items: ['0090016800_28022023002888', '0090016800_28022023002888', '0090016800_28022023002888']
Stack 19 with items: ['0090016800_28022023002431', '0090016800_28022023002431', '0090016800_28022023002431']
Stack 20 with items: ['0090016800_28022023001779', '0090016800_28022023000097', '0090016800_28022023000097']
Stack 21 with items: ['0090016800_28022023000097', '0090016800_28022023000097', '0090016800_28022023000097']
Stack 22 with items: ['0090016800_28022023007939', '0090016800_28022023006072', '0090016800_28022023014006']
Stack 23 with items: ['0090016800_28022023021728', '0090016800_28022023021728', '0090016800_28022023021728']
Stack 24 with items: ['0090016800_28022023008245', '0090016800_28022023008245', '0090016800_28022023008245']
Stack 25 with items: ['0090016800_28022023006072', '0090016800_28022023006072', '0090016800_28022023017362']
Stack 26 with items: ['0090016800_28022023011285']
Stacks not packed:
Stack 25 missing: ['0090016800_28022023006072', '0090016800_28022023006072', '0090016800_28022023017362']
