dataset: A
instance: DO2
+-----------+
2D Packing Heuristic in Truck P202219701
Min2DVol: 21.340000000000007 [m2]
Stack 0 with items: ['0090019100_03072022004044', '0090019100_03072022002839']
Stack 1 with items: ['0090019100_03072022003196', '0090019100_03072022003196']
Stack 2 with items: ['0090019100_03072022005386', '0090019100_03072022005386']
Stack 3 with items: ['0090019100_03072022005386', '0090019100_03072022005386']
Stack 4 with items: ['0090019100_03072022005386', '0090019100_03072022005386']
Stack 5 with items: ['0090019100_03072022005386', '0090019100_03072022005386']
Stack 6 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 7 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 8 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 9 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 10 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 11 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 12 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 13 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 14 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 15 with items: ['0090019100_03072022003711', '0090019100_03072022003711']
Stack 16 with items: ['0090019100_03072022007227', '0090019100_03072022007227']
Heuristic packed all stacks
