dataset: A
instance: RM2
+-----------+
2D Packing Heuristic in Truck P202393101
Min2DVol: 15.657739999999999 [m2]
Stack 0 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 1 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 2 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 3 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 4 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 5 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 6 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 7 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 8 with items: ['0090038200_03072022002652', '0090038200_03072022002652']
Stack 9 with items: ['0090038200_03072022002425', '0090038200_03072022001580']
Heuristic packed all stacks
