dataset: X
instance: MT7
+-----------+
2D Packing Heuristic in Truck P185574901
Min2DVol: 31.290299999999988 [m2]
Stack 0 with items: ['0091017700_14062023000333', '0091017700_14062023002742', '0091017700_14062023002742']
Stack 1 with items: ['0091017700_14062023000262', '0091017700_14062023000262', '0091017700_14062023000262']
Stack 2 with items: ['0091017700_14062023000262', '0091017700_14062023000262', '0091017700_14062023002742']
Stack 3 with items: ['0091017700_14062023000262', '0091017700_14062023000333', '0091017700_14062023000333']
Stack 4 with items: ['0091017700_14062023000262', '0091017700_14062023000262', '0091017700_14062023000262']
Stack 5 with items: ['0091017700_14062023004671', '0091017700_14062023004671', '0091017700_14062023004671']
Stack 6 with items: ['0091017700_14062023004671', '0091017700_14062023004671', '0091017700_14062023004671']
Stack 7 with items: ['0091017700_14062023004671', '0091017700_14062023004671', '0091017700_14062023004671']
Stack 8 with items: ['0091017700_14062023004174', '0091017700_14062023003844', '0091017700_14062023003844']
Stack 9 with items: ['0091017700_14062023003844', '0091017700_14062023003844', '0091017700_14062023003844']
Stack 10 with items: ['0091017700_14062023003844', '0091017700_14062023003844', '0091017700_14062023003844']
Stack 11 with items: ['0091017700_14062023003844', '0091017700_14062023003844', '0091017700_14062023003844']
Stack 12 with items: ['0091017700_14062023003844', '0091017700_14062023002238', '0091017700_14062023003844']
Stack 13 with items: ['0091017700_14062023002238', '0091017700_14062023001967', '0091017700_14062023002238']
Stack 14 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 15 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 16 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 17 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 18 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 19 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 20 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 21 with items: ['0091017700_14062023001850', '0091017700_14062023001850', '0091017700_14062023001850']
Stack 22 with items: ['0091017700_14062023001850', '0091017700_14062023001325', '0091017700_14062023001850']
Stack 23 with items: ['0091017700_14062023001325', '0091017700_14062023001325', '0091017700_14062023001325']
Stack 24 with items: ['0091017700_14062023001260', '0091017700_14062023000660', '0091017700_14062023000660']
Stack 25 with items: ['0091017700_14062023000660', '0091017700_14062023000660', '0091017700_14062023000660']
Heuristic packed all stacks
