dataset: X
instance: RM5
+-----------+
2D Packing Heuristic in Truck P203395305
Min2DVol: 32.17806000000001 [m2]
Stack 0 with items: ['0090038200_14062023020478', '0090038200_14062023020455', '0090038200_14062023016572']
Stack 1 with items: ['0090038200_14062023016572', '0090038200_14062023015520', '0090038200_14062023016572']
Stack 2 with items: ['0090038200_14062023013833', '0090038200_14062023013166', '0090038200_14062023013833']
Stack 3 with items: ['0090038200_14062023012799', '0090038200_14062023011302', '0090038200_14062023011302']
Stack 4 with items: ['0090038200_14062023011302', '0090038200_14062023011302', '0090038200_14062023011302']
Stack 5 with items: ['0090038200_14062023011302', '0090038200_14062023011302', '0090038200_14062023011302']
Stack 6 with items: ['0090038200_14062023011302', '0090038200_14062023011302', '0090038200_14062023011302']
Stack 7 with items: ['0090038200_14062023011302', '0090038200_14062023011229', '0090038200_14062023006381']
Stack 8 with items: ['0090038200_14062023006381', '0090038200_14062023006381', '0090038200_14062023006381']
Stack 9 with items: ['0090038200_14062023006381', '0090038200_14062023006381', '0090038200_14062023006381']
Stack 10 with items: ['0090038200_14062023006381', '0090038200_14062023006381', '0090038200_14062023006381']
Stack 11 with items: ['0090038200_14062023004099', '0090038200_14062023004051', '0090038200_14062023004051']
Stack 12 with items: ['0090038200_14062023003684', '0090038200_14062023002722', '0090038200_14062023000791']
Stack 13 with items: ['0090038200_14062023010104', '0090038200_14062023010104', '0090038200_14062023010104']
Stack 14 with items: ['0090038200_14062023020636', '0090038200_14062023020636', '0090038200_14062023020636']
Stack 15 with items: ['0090038200_14062023013875', '0090038200_14062023002353', '0090038200_14062023013875']
Stack 16 with items: ['0090038200_14062023010258', '0090038200_14062023013875', '0090038200_14062023013875']
Stack 17 with items: ['0090038200_14062023002353', '0090038200_14062023010104', '0090038200_14062023010104']
Stack 18 with items: ['0090038200_14062023010104', '0090038200_14062023010104', '0090038200_14062023010104']
Stack 19 with items: ['0090038200_14062023020808', '0090038200_14062023020636', '0090038200_14062023010104']
Stack 20 with items: ['0090038200_14062023002353', '0090038200_14062023002353', '0090038200_14062023013875']
Stack 21 with items: ['0090038200_14062023009267', '0090038200_14062023005467', '0090038200_14062023005321', '0090038200_14062023016291', '0090038200_14062023018984']
Heuristic packed all stacks
