dataset: X
instance: SA
+-----------+
2D Packing Heuristic in Truck P207055505
Min2DVol: 19.200000000000003 [m2]
Stack 0 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 1 with items: ['0090017100_08062023020690', '0090017100_08062023023281', '0090017100_08062023026756']
Stack 2 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 3 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 4 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 5 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 6 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 7 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 8 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Stack 9 with items: ['0090017100_08062023020690', '0090017100_08062023020690', '0090017100_08062023020690']
Heuristic packed all stacks
