dataset: C
instance: MT
+-----------+
2D Packing Heuristic in Truck P065574901
Min2DVol: 23.143140000000002 [m2]
Stack 0 with items: ['0091017700_27022023007719', '0091017700_27022023007719', '0091017700_27022023007719']
Stack 1 with items: ['0091017700_27022023007719', '0091017700_27022023007719', '0091017700_27022023007719']
Stack 2 with items: ['0091017700_27022023007719', '0091017700_27022023007719', '0091017700_27022023007719']
Stack 3 with items: ['0091017700_27022023007719', '0091017700_27022023007719', '0091017700_27022023007719']
Stack 4 with items: ['0091017700_27022023006097', '0091017700_27022023006097', '0091017700_27022023006097']
Stack 5 with items: ['0091017700_27022023006097', '0091017700_27022023006097', '0091017700_27022023006097']
Stack 6 with items: ['0091017700_27022023006097', '0091017700_27022023006097', '0091017700_27022023006097']
Stack 7 with items: ['0091017700_27022023005485', '0091017700_27022023005485', '0091017700_27022023005485']
Stack 8 with items: ['0091017700_27022023005485', '0091017700_27022023005485', '0091017700_27022023005485']
Stack 9 with items: ['0091017700_27022023005485', '0091017700_27022023005485', '0091017700_27022023005485']
Stack 10 with items: ['0091017700_27022023005485', '0091017700_27022023005485', '0091017700_27022023005485']
Stack 11 with items: ['0091017700_27022023005485', '0091017700_27022023005485', '0091017700_27022023005485']
Stack 12 with items: ['0091017700_27022023004229', '0091017700_27022023002037', '0091017700_27022023002037']
Stack 13 with items: ['0091017700_27022023002607', '0091017700_27022023002607', '0091017700_27022023002607']
Stack 14 with items: ['0091017700_27022023002607', '0091017700_27022023002607', '0091017700_27022023002607']
Stack 15 with items: ['0091017700_27022023002607', '0091017700_27022023002607', '0091017700_27022023002607']
Stack 16 with items: ['0091017700_27022023002607', '0091017700_27022023002607', '0091017700_27022023002607']
Stack 17 with items: ['0091017700_27022023000286', '0091017700_27022023000286', '0091017700_27022023000286']
Stack 18 with items: ['0091017700_27022023000286']
Heuristic packed all stacks
