dataset: X
instance: DO2
+-----------+
2D Packing Heuristic in Truck P193040001
Min2DVol: 27.970299999999995 [m2]
Stack 0 with items: ['0090019100_08062023008425', '0090019100_08062023007909', '0090019100_08062023007324']
Stack 1 with items: ['0090019100_08062023007324', '0090019100_08062023004239', '0090019100_08062023005848', '0090019100_08062023007203', '0090019100_08062023001000']
Stack 2 with items: ['0090019100_08062023005376', '0090019100_08062023003227', '0090019100_08062023005376']
Stack 3 with items: ['0090019100_08062023005376', '0090019100_08062023004978', '0090019100_08062023000739']
Stack 4 with items: ['0090019100_08062023000511', '0090019100_08062023000137', '0090019100_08062023000080']
Stack 5 with items: ['0090019100_08062023003215', '0090019100_08062023002286']
Stack 6 with items: ['0090019100_08062023003215', '0090019100_08062023002286']
Stack 7 with items: ['0090019100_08062023002286', '0090019100_08062023002286']
Stack 8 with items: ['0090019100_08062023003215', '0090019100_08062023000996']
Stack 9 with items: ['0090019100_08062023005200', '0090019100_08062023002286']
Stack 10 with items: ['0090019100_08062023002443', '0090019100_08062023002286']
Stack 11 with items: ['0090019100_08062023005200', '0090019100_08062023000996']
Stack 12 with items: ['0090019100_08062023003215', '0090019100_08062023002286']
Stack 13 with items: ['0090019100_08062023003215', '0090019100_08062023002286']
Stack 14 with items: ['0090019100_08062023003215', '0090019100_08062023002286']
Stack 15 with items: ['0090019100_08062023005468', '0090019100_08062023002286']
Stack 16 with items: ['0090019100_08062023002105', '0090019100_08062023005235']
Stack 17 with items: ['0090019100_08062023007293', '0090019100_08062023007293']
Stack 18 with items: ['0090019100_08062023003706', '0090019100_08062023007293']
Stack 19 with items: ['0090019100_08062023007748', '0090019100_08062023005018']
Heuristic packed all stacks
