dataset: A
instance: PA
+-----------+
2D Packing Heuristic in Truck P269501501
Min2DVol: 22.080000000000013 [m2]
Stack 0 with items: ['0091017200_03072022005488']
Stack 1 with items: ['0091017200_03072022005488', '0091017200_03072022001547', '0091017200_03072022001547']
Stack 2 with items: ['0091017200_03072022001547', '0091017200_03072022001547', '0091017200_03072022001547']
Stack 3 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 4 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 5 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 6 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 7 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 8 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 9 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 10 with items: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 11 with items: ['0091017200_03072022017924', '0091017200_03072022009866', '0091017200_03072022017924']
Stack 12 with items: ['0091017200_03072022009866', '0091017200_03072022009866', '0091017200_03072022009866']
Stack 13 with items: ['0091017200_03072022009866', '0091017200_03072022009866', '0091017200_03072022009866']
Stack 14 with items: ['0091017200_03072022009866', '0091017200_03072022007650', '0091017200_03072022007650']
Stack 15 with items: ['0091017200_03072022007650', '0091017200_03072022007343', '0091017200_03072022007650']
Stack 16 with items: ['0091017200_03072022007343', '0091017200_03072022007343', '0091017200_03072022007343']
Stack 17 with items: ['0091017200_03072022007343', '0091017200_03072022007343', '0091017200_03072022007343']
Stack 18 with items: ['0091017200_03072022007343', '0091017200_03072022007343', '0091017200_03072022007343']
Stack 19 with items: ['0091017200_03072022007343', '0091017200_03072022005411', '0091017200_03072022005411']
Stack 20 with items: ['0091017200_03072022005411', '0091017200_03072022005411', '0091017200_03072022005411']
Stacks not packed:
Stack 10 missing: ['0091017200_03072022017924', '0091017200_03072022017924', '0091017200_03072022017924']
Stack 11 missing: ['0091017200_03072022017924', '0091017200_03072022009866', '0091017200_03072022017924']
Stack 12 missing: ['0091017200_03072022009866', '0091017200_03072022009866', '0091017200_03072022009866']
Stack 13 missing: ['0091017200_03072022009866', '0091017200_03072022009866', '0091017200_03072022009866']
Stack 14 missing: ['0091017200_03072022009866', '0091017200_03072022007650', '0091017200_03072022007650']
Stack 15 missing: ['0091017200_03072022007650', '0091017200_03072022007343', '0091017200_03072022007650']
Stack 16 missing: ['0091017200_03072022007343', '0091017200_03072022007343', '0091017200_03072022007343']
Stack 17 missing: ['0091017200_03072022007343', '0091017200_03072022007343', '0091017200_03072022007343']
Stack 18 missing: ['0091017200_03072022007343', '0091017200_03072022007343', '0091017200_03072022007343']
Stack 19 missing: ['0091017200_03072022007343', '0091017200_03072022005411', '0091017200_03072022005411']
Stack 20 missing: ['0091017200_03072022005411', '0091017200_03072022005411', '0091017200_03072022005411']
