dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P081386101
Min2DVol: 30.996120000000012 [m2]
Stack 0 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 1 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 2 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 3 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 4 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 5 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 6 with items: ['0090038300_27022023032786', '0090038300_27022023032786', '0090038300_27022023032786']
Stack 7 with items: ['0090038300_27022023032786', '0090038300_27022023027543', '0090038300_27022023027543']
Stack 8 with items: ['0090038300_27022023021750', '0090038300_27022023013298', '0090038300_27022023013298']
Stack 9 with items: ['0090038300_27022023013298', '0090038300_27022023013298', '0090038300_27022023013298']
Stack 10 with items: ['0090038300_27022023013298', '0090038300_27022023013298', '0090038300_27022023013298']
Stack 11 with items: ['0090038300_27022023013298', '0090038300_27022023013298', '0090038300_27022023013298']
Stack 12 with items: ['0090038300_27022023013298', '0090038300_27022023013298', '0090038300_27022023013298']
Stack 13 with items: ['0090038300_27022023013298', '0090038300_27022023013298', '0090038300_27022023013298']
Stack 14 with items: ['0090038300_27022023013298', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 15 with items: ['0090038300_27022023008081', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 16 with items: ['0090038300_27022023008081', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 17 with items: ['0090038300_27022023008081', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 18 with items: ['0090038300_27022023008081', '0090038300_27022023002805', '0090038300_27022023008081']
Stack 19 with items: ['0090038300_27022023002805', '0090038300_27022023002805', '0090038300_27022023002805']
Stack 20 with items: ['0090038300_27022023002805', '0090038300_27022023002805', '0090038300_27022023002805']
Stack 21 with items: ['0090038300_27022023002805', '0090038300_27022023002805', '0090038300_27022023002805']
Stack 22 with items: ['0090038300_27022023002805', '0090038300_27022023000189', '0090038300_27022023002805']
Stack 23 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 24 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 25 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 26 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 27 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 28 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 29 with items: ['0090038300_27022023000189', '0090038300_27022023000189', '0090038300_27022023000189']
Stack 30 with items: ['0090038300_27022023024516', '0090038300_27022023002882', '0090038300_27022023002882']
Stack 31 with items: ['0090038300_27022023002882', '0090038300_27022023000383', '0090038300_27022023000383']
Stack 32 with items: ['0090038300_27022023024516', '0090038300_27022023002882', '0090038300_27022023002882']
Stack 33 with items: ['0090038300_27022023002882', '0090038300_27022023002882', '0090038300_27022023002882']
Stack 34 with items: ['0090038300_27022023024516', '0090038300_27022023024516', '0090038300_27022023024516']
Stack 35 with items: ['0090038300_27022023020499', '0090038300_27022023020499', '0090038300_27022023020499']
Stack 36 with items: ['0090038300_27022023022376', '0090038300_27022023020499', '0090038300_27022023022376']
Stack 37 with items: ['0090038300_27022023000383', '0090038300_27022023020499', '0090038300_27022023020499']
Stack 38 with items: ['0090038300_27022023024516', '0090038300_27022023024516', '0090038300_27022023024516']
Stack 39 with items: ['0090038300_27022023000383', '0090038300_27022023000383', '0090038300_27022023020499']
Stack 40 with items: ['0090038300_27022023024516', '0090038300_27022023022376', '0090038300_27022023024516']
Stack 41 with items: ['0090038300_27022023008425', '0090038300_27022023008425']
Stack 42 with items: ['0090038300_27022023019894', '0090038300_27022023008425']
Stack 43 with items: ['0090038300_27022023008425', '0090038300_27022023008425']
Stack 44 with items: ['0090038300_27022023019894', '0090038300_27022023019894']
Stacks not packed:
Stack 14 missing: ['0090038300_27022023013298', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 15 missing: ['0090038300_27022023008081', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 16 missing: ['0090038300_27022023008081', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 17 missing: ['0090038300_27022023008081', '0090038300_27022023008081', '0090038300_27022023008081']
Stack 18 missing: ['0090038300_27022023008081', '0090038300_27022023002805', '0090038300_27022023008081']
Stack 19 missing: ['0090038300_27022023002805', '0090038300_27022023002805', '0090038300_27022023002805']
Stack 20 missing: ['0090038300_27022023002805', '0090038300_27022023002805', '0090038300_27022023002805']
Stack 21 missing: ['0090038300_27022023002805', '0090038300_27022023002805', '0090038300_27022023002805']
Stack 30 missing: ['0090038300_27022023024516', '0090038300_27022023002882', '0090038300_27022023002882']
Stack 31 missing: ['0090038300_27022023002882', '0090038300_27022023000383', '0090038300_27022023000383']
Stack 32 missing: ['0090038300_27022023024516', '0090038300_27022023002882', '0090038300_27022023002882']
Stack 33 missing: ['0090038300_27022023002882', '0090038300_27022023002882', '0090038300_27022023002882']
Stack 34 missing: ['0090038300_27022023024516', '0090038300_27022023024516', '0090038300_27022023024516']
Stack 35 missing: ['0090038300_27022023020499', '0090038300_27022023020499', '0090038300_27022023020499']
Stack 36 missing: ['0090038300_27022023022376', '0090038300_27022023020499', '0090038300_27022023022376']
Stack 37 missing: ['0090038300_27022023000383', '0090038300_27022023020499', '0090038300_27022023020499']
Stack 38 missing: ['0090038300_27022023024516', '0090038300_27022023024516', '0090038300_27022023024516']
Stack 39 missing: ['0090038300_27022023000383', '0090038300_27022023000383', '0090038300_27022023020499']
Stack 40 missing: ['0090038300_27022023024516', '0090038300_27022023022376', '0090038300_27022023024516']
