dataset: A
instance: BY
+-----------+
2D Packing Heuristic in Truck P256060701
Min2DVol: 31.66956000000001 [m2]
Stack 0 with items: ['0090016900_03072022012348', '0090016900_03072022011787']
Stack 1 with items: ['0090016900_03072022010377', '0090016900_03072022010377']
Stack 2 with items: ['0090016900_03072022010377', '0090016900_03072022010377']
Stack 3 with items: ['0090016900_03072022010377', '0090016900_03072022010377']
Stack 4 with items: ['0090016900_03072022009704', '0090016900_03072022007301']
Stack 5 with items: ['0090016900_03072022005202', '0090016900_03072022005202']
Stack 6 with items: ['0090016900_03072022005202', '0090016900_03072022005202']
Stack 7 with items: ['0090016900_03072022005202', '0090016900_03072022004672']
Stack 8 with items: ['0090016900_03072022004672', '0090016900_03072022004672']
Stack 9 with items: ['0090016900_03072022003597', '0090016900_03072022003099']
Stack 10 with items: ['0090016900_03072022003099', '0090016900_03072022002528']
Stack 11 with items: ['0090016900_03072022001027', '0090016900_03072022001027']
Stack 12 with items: ['0090016900_03072022001027', '0090016900_03072022001027']
Stack 13 with items: ['0090016900_03072022000580', '0090016900_03072022000085']
Stack 14 with items: ['0090016900_03072022000752', '0090016900_03072022008268', '0090016900_03072022008268']
Stack 15 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 16 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 17 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 18 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 19 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 20 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 21 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 22 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 23 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 24 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Stack 25 with items: ['0090016900_03072022008268', '0090016900_03072022008268']
Heuristic packed all stacks
