dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P188448705
Min2DVol: 30.504880000000004 [m2]
Stack 0 with items: ['0090016800_08062023013030', '0090016800_08062023014789', '0090016800_08062023019031']
Stack 1 with items: ['0090016800_08062023004997', '0090016800_08062023037670', '0090016800_08062023050045']
Stack 2 with items: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 3 with items: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 4 with items: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 5 with items: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 6 with items: ['0090016800_08062023050675', '0090016800_08062023046369', '0090016800_08062023046369']
Stack 7 with items: ['0090016800_08062023046369', '0090016800_08062023046369', '0090016800_08062023046369']
Stack 8 with items: ['0090016800_08062023046369', '0090016800_08062023045190', '0090016800_08062023045190']
Stack 9 with items: ['0090016800_08062023045190', '0090016800_08062023045190', '0090016800_08062023045190']
Stack 10 with items: ['0090016800_08062023040521', '0090016800_08062023040521', '0090016800_08062023040521']
Stack 11 with items: ['0090016800_08062023040521', '0090016800_08062023040521', '0090016800_08062023040521']
Stack 12 with items: ['0090016800_08062023037806', '0090016800_08062023030388', '0090016800_08062023030388']
Stack 13 with items: ['0090016800_08062023030388', '0090016800_08062023030388', '0090016800_08062023030388']
Stack 14 with items: ['0090016800_08062023030388', '0090016800_08062023030388', '0090016800_08062023030388']
Stack 15 with items: ['0090016800_08062023030388', '0090016800_08062023029586', '0090016800_08062023030388']
Stack 16 with items: ['0090016800_08062023029586', '0090016800_08062023029063', '0090016800_08062023029586']
Stack 17 with items: ['0090016800_08062023021015', '0090016800_08062023015634', '0090016800_08062023015634']
Stack 18 with items: ['0090016800_08062023015634', '0090016800_08062023015553', '0090016800_08062023015553']
Stack 19 with items: ['0090016800_08062023015553', '0090016800_08062023015553', '0090016800_08062023015553']
Stack 20 with items: ['0090016800_08062023015553', '0090016800_08062023006786', '0090016800_08062023015553']
Stack 21 with items: ['0090016800_08062023006786', '0090016800_08062023006786', '0090016800_08062023006786']
Stack 22 with items: ['0090016800_08062023006786', '0090016800_08062023006786', '0090016800_08062023006786']
Stack 23 with items: ['0090016800_08062023006786', '0090016800_08062023006786', '0090016800_08062023006786']
Stack 24 with items: ['0090016800_08062023006672', '0090016800_08062023006672', '0090016800_08062023006672']
Stack 25 with items: ['0090016800_08062023006672', '0090016800_08062023006672', '0090016800_08062023006672']
Stack 26 with items: ['0090016800_08062023035168', '0090016800_08062023007147', '0090016800_08062023007147']
Stack 27 with items: ['0090016800_08062023041427', '0090016800_08062023041427', '0090016800_08062023041427']
Stack 28 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 29 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 30 with items: ['0090016800_08062023007842', '0090016800_08062023011743', '0090016800_08062023011743']
Stack 31 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 32 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 33 with items: ['0090016800_08062023007842', '0090016800_08062023011743', '0090016800_08062023011743']
Stack 34 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 35 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 36 with items: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 37 with items: ['0090016800_08062023031802', '0090016800_08062023031802', '0090016800_08062023031802']
Stack 38 with items: ['0090016800_08062023013275', '0090016800_08062023013275', '0090016800_08062023028379']
Stacks not packed:
Stack 0 missing: ['0090016800_08062023013030', '0090016800_08062023014789', '0090016800_08062023019031']
Stack 1 missing: ['0090016800_08062023004997', '0090016800_08062023037670', '0090016800_08062023050045']
Stack 2 missing: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 3 missing: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 4 missing: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 5 missing: ['0090016800_08062023050675', '0090016800_08062023050675', '0090016800_08062023050675']
Stack 17 missing: ['0090016800_08062023021015', '0090016800_08062023015634', '0090016800_08062023015634']
Stack 18 missing: ['0090016800_08062023015634', '0090016800_08062023015553', '0090016800_08062023015553']
Stack 19 missing: ['0090016800_08062023015553', '0090016800_08062023015553', '0090016800_08062023015553']
Stack 32 missing: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 33 missing: ['0090016800_08062023007842', '0090016800_08062023011743', '0090016800_08062023011743']
Stack 34 missing: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 35 missing: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 36 missing: ['0090016800_08062023032464', '0090016800_08062023032464', '0090016800_08062023032464']
Stack 37 missing: ['0090016800_08062023031802', '0090016800_08062023031802', '0090016800_08062023031802']
Stack 38 missing: ['0090016800_08062023013275', '0090016800_08062023013275', '0090016800_08062023028379']
