dataset: B
instance: CA
+-----------+
2D Packing Heuristic in Truck P318434903
Min2DVol: 16.799999999999997 [m2]
Stack 0 with items: ['0090012500_26102022001132', '0090012500_26102022001132', '0090012500_26102022001132']
Stack 1 with items: ['0090012500_26102022001132', '0090012500_26102022001132', '0090012500_26102022001132']
Stack 2 with items: ['0090012500_26102022001105', '0090012500_26102022001132', '0090012500_26102022001132']
Stack 3 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 4 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 5 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 6 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 7 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 8 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 9 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 10 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 11 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 12 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Stack 13 with items: ['0090012500_26102022001105', '0090012500_26102022001105', '0090012500_26102022001105']
Heuristic packed all stacks
