dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P230157207
Min2DVol: 15.599999999999996 [m2]
Stack 0 with items: ['0090017100_03072022012635', '0090017100_03072022012635', '0090017100_03072022012635']
Stack 1 with items: ['0090017100_03072022012635', '0090017100_03072022010258', '0090017100_03072022010258']
Stack 2 with items: ['0090017100_03072022009145', '0090017100_03072022009145', '0090017100_03072022009145']
Stack 3 with items: ['0090017100_03072022009145', '0090017100_03072022009145', '0090017100_03072022009145']
Stack 4 with items: ['0090017100_03072022009145', '0090017100_03072022009145', '0090017100_03072022009145']
Stack 5 with items: ['0090017100_03072022009145', '0090017100_03072022009145', '0090017100_03072022009145']
Stack 6 with items: ['0090017100_03072022009145', '0090017100_03072022009145', '0090017100_03072022009145']
Stack 7 with items: ['0090017100_03072022009145', '0090017100_03072022009145', '0090017100_03072022009145']
Stack 8 with items: ['0090017100_03072022007797', '0090017100_03072022007797', '0090017100_03072022007797']
Stack 9 with items: ['0090017100_03072022007797', '0090017100_03072022007797', '0090017100_03072022007797']
Stack 10 with items: ['0090017100_03072022007797', '0090017100_03072022007797', '0090017100_03072022007797']
Stack 11 with items: ['0090017100_03072022007797', '0090017100_03072022002099', '0090017100_03072022007797']
Stack 12 with items: ['0090017100_03072022000029', '0090017100_03072022000029', '0090017100_03072022000029']
Heuristic packed all stacks
