dataset: B
instance: VA
+-----------+
2D Packing Heuristic in Truck P343532701
Min2DVol: 29.99999999999999 [m2]
Stack 0 with items: ['0091017300_26102022013599', '0091017300_26102022007394', '0091017300_26102022007394']
Stack 1 with items: ['0091017300_26102022007394', '0091017300_26102022007394', '0091017300_26102022007394']
Stack 2 with items: ['0091017300_26102022007394', '0091017300_26102022007394', '0091017300_26102022007394']
Stack 3 with items: ['0091017300_26102022007394', '0091017300_26102022006186', '0091017300_26102022007394']
Stack 4 with items: ['0091017300_26102022006186', '0091017300_26102022006186', '0091017300_26102022006186']
Stack 5 with items: ['0091017300_26102022006186', '0091017300_26102022006186', '0091017300_26102022006186']
Stack 6 with items: ['0091017300_26102022006186', '0091017300_26102022006186', '0091017300_26102022006186']
Stack 7 with items: ['0091017300_26102022006186', '0091017300_26102022006186', '0091017300_26102022006186']
Stack 8 with items: ['0091017300_26102022006186', '0091017300_26102022006186', '0091017300_26102022006186']
Stack 9 with items: ['0091017300_26102022006186', '0091017300_26102022006186', '0091017300_26102022006186']
Stack 10 with items: ['0091017300_26102022006186', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 11 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 12 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 13 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 14 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 15 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 16 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 17 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 18 with items: ['0091017300_26102022004232', '0091017300_26102022004232', '0091017300_26102022004232']
Stack 19 with items: ['0091017300_26102022002735', '0091017300_26102022002735', '0091017300_26102022002735']
Stack 20 with items: ['0091017300_26102022002735', '0091017300_26102022002735', '0091017300_26102022002735']
Stack 21 with items: ['0091017300_26102022002735', '0091017300_26102022002735', '0091017300_26102022002735']
Stack 22 with items: ['0091017300_26102022002735', '0091017300_26102022002735', '0091017300_26102022002735']
Stack 23 with items: ['0091017300_26102022002735', '0091017300_26102022002735', '0091017300_26102022002735']
Stack 24 with items: ['0091017300_26102022002735', '0091017300_26102022002735', '0091017300_26102022002735']
Heuristic packed all stacks
