dataset: C
instance: AS3
+-----------+
2D Packing Heuristic in Truck P095708201
Min2DVol: 34.300000000000004 [m2]
Stack 0 with items: ['0090018000_28022023013147', '0090018000_28022023013147']
Stack 1 with items: ['0090018000_28022023013147', '0090018000_28022023013147']
Stack 2 with items: ['0090018000_28022023013147', '0090018000_28022023013147']
Stack 3 with items: ['0090018000_28022023013147', '0090018000_28022023013147']
Stack 4 with items: ['0090018000_28022023013147', '0090018000_28022023013147']
Stack 5 with items: ['0090018000_28022023013147', '0090018000_28022023012997']
Stack 6 with items: ['0090018000_28022023012997', '0090018000_28022023012997']
Stack 7 with items: ['0090018000_28022023012997', '0090018000_28022023012997']
Stack 8 with items: ['0090018000_28022023012997', '0090018000_28022023012997']
Stack 9 with items: ['0090018000_28022023012997', '0090018000_28022023012997']
Stack 10 with items: ['0090018000_28022023012997', '0090018000_28022023012997']
Stack 11 with items: ['0090018000_28022023012997', '0090018000_28022023010350']
Stack 12 with items: ['0090018000_28022023010350', '0090018000_28022023010350']
Stack 13 with items: ['0090018000_28022023010350', '0090018000_28022023010350']
Stack 14 with items: ['0090018000_28022023010350', '0090018000_28022023010350']
Stack 15 with items: ['0090018000_28022023010350', '0090018000_28022023010350']
Stack 16 with items: ['0090018000_28022023000440', '0090018000_28022023000440']
Stack 17 with items: ['0090018000_28022023000440', '0090018000_28022023000440']
Stack 18 with items: ['0090018000_28022023000440', '0090018000_28022023000440']
Stack 19 with items: ['0090018000_28022023000440', '0090018000_28022023000440']
Heuristic packed all stacks
