dataset: B
instance: CI2
+-----------+
2D Packing Heuristic in Truck P347401301
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 1 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 2 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 3 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 4 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 5 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 6 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 7 with items: ['0090016800_26102022007952', '0090016800_26102022007952', '0090016800_26102022007952']
Stack 8 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 9 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 10 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 11 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 12 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 13 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 14 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Stack 15 with items: ['0090016800_26102022001565', '0090016800_26102022001565', '0090016800_26102022001565']
Heuristic packed all stacks
