dataset: X
instance: MT5
+-----------+
2D Packing Heuristic in Truck P207648701
Min2DVol: 16.799999999999997 [m2]
Stack 0 with items: ['0091017700_14062023004449', '0091017700_14062023004449', '0091017700_14062023004449']
Stack 1 with items: ['0091017700_14062023004449', '0091017700_14062023004449', '0091017700_14062023004449']
Stack 2 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 3 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 4 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 5 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 6 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 7 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 8 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 9 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 10 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 11 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 12 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Stack 13 with items: ['0091017700_14062023003198', '0091017700_14062023003198']
Heuristic packed all stacks
