dataset: X
instance: CI
+-----------+
2D Packing Heuristic in Truck P186449405
Min2DVol: 30.539258999999987 [m2]
Stack 0 with items: ['0090016800_08062023000541', '0090016800_08062023000541', '0090016800_08062023000541']
Stack 1 with items: ['0090016800_08062023000541', '0090016800_08062023000541', '0090016800_08062023000541']
Stack 2 with items: ['0090016800_08062023047463', '0090016800_08062023047463', '0090016800_08062023047463']
Stack 3 with items: ['0090016800_08062023039388', '0090016800_08062023018291', '0090016800_08062023018291']
Stack 4 with items: ['0090016800_08062023039388', '0090016800_08062023018291', '0090016800_08062023018291']
Stack 5 with items: ['0090016800_08062023047463', '0090016800_08062023043329', '0090016800_08062023047463']
Stack 6 with items: ['0090016800_08062023001164', '0090016800_08062023001164', '0090016800_08062023043329']
Stack 7 with items: ['0090016800_08062023029545', '0090016800_08062023002961']
Stack 8 with items: ['0090016800_08062023049023', '0090016800_08062023034929']
Stack 9 with items: ['0090016800_08062023017173', '0090016800_08062023014435']
Stack 10 with items: ['0090016800_08062023040092', '0090016800_08062023031166']
Stack 11 with items: ['0090016800_08062023040571', '0090016800_08062023040571']
Stack 12 with items: ['0090016800_08062023040571', '0090016800_08062023037827']
Stack 13 with items: ['0090016800_08062023037827', '0090016800_08062023037827']
Stack 14 with items: ['0090016800_08062023037827', '0090016800_08062023037827']
Stack 15 with items: ['0090016800_08062023037827', '0090016800_08062023037827']
Stack 16 with items: ['0090016800_08062023037827', '0090016800_08062023037827']
Stack 17 with items: ['0090016800_08062023037827', '0090016800_08062023037827']
Stack 18 with items: ['0090016800_08062023034672', '0090016800_08062023032004']
Stack 19 with items: ['0090016800_08062023032004', '0090016800_08062023032004']
Stack 20 with items: ['0090016800_08062023032004', '0090016800_08062023032004']
Stack 21 with items: ['0090016800_08062023032004', '0090016800_08062023032004']
Stack 22 with items: ['0090016800_08062023032004', '0090016800_08062023031438']
Stack 23 with items: ['0090016800_08062023031438', '0090016800_08062023031438']
Heuristic packed all stacks
